6528.39294 	1.002735
6528.41431 	1.003249
6528.43567 	1.004098
6528.45703 	1.005163
6528.47839 	1.006597
6528.49976 	1.008021
6528.52112 	1.008835
6528.54248 	1.008619
6528.56384 	1.007359
6528.58521 	1.005465
6528.60657 	1.003522
6528.62793 	1.00185
6528.64929 	1.000258
6528.67065 	0.9980993
6528.69202 	0.9958981
6528.71338 	0.9945757
6528.73474 	0.995156
6528.75610 	0.9978086
6528.77747 	1.001515
6528.79883 	1.004756
6528.82019 	1.006198
6528.84155 	1.005971
6528.86292 	1.004924
6528.88428 	1.003621
6528.90564 	1.002569
6528.92700 	1.00186
6528.94836 	1.001239
6528.96973 	1.000911
6528.99109 	1.000786
6529.01245 	1.000788
6529.03381 	1.000811
6529.05518 	1.000901
6529.07654 	1.001234
6529.09790 	1.001996
6529.11926 	1.003073
6529.14063 	1.004352
6529.16199 	1.005451
6529.18335 	1.006206
6529.20471 	1.006487
6529.22607 	1.006242
6529.24744 	1.00562
6529.26880 	1.004823
6529.29016 	1.004022
6529.31152 	1.003251
6529.33289 	1.002306
6529.35425 	1.001227
6529.37561 	1.000346
6529.39697 	1.000061
6529.41833 	1.000742
6529.43970 	1.002086
6529.46106 	1.003531
6529.48242 	1.004524
6529.50378 	1.005103
6529.52515 	1.005547
6529.54651 	1.006144
6529.56787 	1.006885
6529.58923 	1.007585
6529.61060 	1.007764
6529.63196 	1.007535
6529.65332 	1.007009
6529.67468 	1.006454
6529.69604 	1.005944
6529.71741 	1.005444
6529.73877 	1.005098
6529.76013 	1.004917
6529.78149 	1.005034
6529.80286 	1.005524
6529.82422 	1.006062
6529.84558 	1.006395
6529.86694 	1.006323
6529.88831 	1.005779
6529.90967 	1.005002
6529.93103 	1.00419
6529.95239 	1.003411
6529.97375 	1.002509
6529.99512 	1.001535
6530.01648 	1.000695
6530.03784 	1.00012
6530.05920 	0.999851
6530.08057 	0.9997359
6530.10193 	0.9997875
6530.12329 	1.000094
6530.14465 	1.000882
6530.16602 	1.002192
6530.18738 	1.003289
6530.20874 	1.003567
6530.23010 	1.002894
6530.25146 	1.001665
6530.27283 	1.000831
6530.29419 	1.000882
6530.31555 	1.001408
6530.33691 	1.001727
