#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
542,OMI CET,000-BBD-706,2460664.72289,8.320,0.008,False,Johnson V,CCD,SFOA,1.349,False
543,OMI CET,000-BBD-706,2460664.72348,8.324,0.013,False,Johnson V,CCD,SFOA,1.351,False
544,OMI CET,000-BBD-706,2460664.72407,8.322,0.022,False,Johnson V,CCD,SFOA,1.353,False
545,OMI CET,000-BBD-706,2460664.72465,8.329,0.015,False,Johnson V,CCD,SFOA,1.355,False
546,OMI CET,000-BBD-706,2460664.72524,8.305,0.012,False,Johnson V,CCD,SFOA,1.358,False
547,OMI CET,000-BBD-706,2460664.72583,8.324,0.004,False,Johnson V,CCD,SFOA,1.360,False
548,OMI CET,000-BBD-706,2460664.72642,8.301,0.011,False,Johnson V,CCD,SFOA,1.362,False
549,OMI CET,000-BBD-706,2460664.72700,8.324,0.013,False,Johnson V,CCD,SFOA,1.365,False
550,OMI CET,000-BBD-706,2460664.72759,8.302,0.012,False,Johnson V,CCD,SFOA,1.367,False
551,OMI CET,000-BBD-706,2460664.72818,8.323,0.002,False,Johnson V,CCD,SFOA,1.369,False
552,OMI CET,000-BBD-706,2460665.55223,8.359,0.015,False,Johnson V,CCD,SAH,,False
553,OMI CET,000-BBD-706,2460665.56345,9.603,0.031,False,Johnson B,CCD,SAH,,False
554,OMI CET,000-BBD-706,2460666.2517,8.175,0.056,False,Johnson V,DSLR,VOL,,True
555,MIRA,000-BBD-706,2460666.51751,8.307,0.002,False,Johnson V,CCD,DEY,1.373,True
556,MIRA,000-BBD-706,2460666.51790,9.579,0.002,False,Johnson B,CCD,DEY,1.372,True
557,MIRA,000-BBD-706,2460666.51843,8.334,0.001,False,Johnson V,CCD,DEY,1.371,True
558,MIRA,000-BBD-706,2460666.51884,9.555,0.002,False,Johnson B,CCD,DEY,1.370,True
559,MIRA,000-BBD-706,2460666.51928,8.351,0.007,False,Johnson V,CCD,DEY,1.369,True
560,MIRA,000-BBD-706,2460666.51967,9.567,0.002,False,Johnson B,CCD,DEY,1.368,True
561,OMI CET,000-BBD-706,2460670.2208,7.970,0.049,False,Johnson V,DSLR,VOL,,True
562,MIRA,000-BBD-706,2460671.25694,8.067,0.06,False,Johnson V,DSLR,KMWA,1.839,True
563,MIRA,000-BBD-706,2460671.53119,8.127,0.005,False,Johnson V,CCD,DEY,1.326,True
564,MIRA,000-BBD-706,2460671.53157,9.265,0.003,False,Johnson B,CCD,DEY,1.325,True
565,MIRA,000-BBD-706,2460672.22917,8.097,0.028,False,Johnson V,DSLR,KMWA,1.984,True
566,OMI CET,000-BBD-706,2460674.29006,7.917,0.028,False,Johnson V,CCD,TJV,1.506,True
567,OMI CET,000-BBD-706,2460674.29086,9.111,0.030,False,Johnson B,CCD,TJV,1.506,True
568,OMI CET,000-BBD-706,2460675.2409,7.980,0.019,False,Johnson V,DSLR,VOL,,True
569,OMI CET,000-BBD-706,2460675.59088,7.977,0.012,False,Johnson V,CCD,SAH,,False
570,OMI CET,000-BBD-706,2460675.60419,9.333,0.036,False,Johnson B,CCD,SAH,,False
571,OMI CET,000-BBD-706,2460679.50117,7.926,0.010,False,Johnson V,CCD,SAH,,False
572,OMI CET,000-BBD-706,2460679.51029,9.300,0.019,False,Johnson B,CCD,SAH,,False
573,OMI CET,000-BBD-706,2460686.2056,7.405,0.051,False,Johnson V,DSLR,VOL,,True
574,OMI CET,000-BBD-706,2460686.2073,7.456,0.036,False,Johnson V,DSLR,VOL,,True
575,MIRA,000-BBD-706,2460689.22569,7.363,0.02,False,Johnson V,DSLR,KMWA,1.780,True
576,MIRA,000-BBD-706,2460689.22569,8.756,0.07,False,Johnson B,DSLR,KMWA,1.780,True
577,OMI CET,000-BBD-706,2460690.48244,7.278,0.021,False,Johnson V,CCD,SAH,,False
578,OMI CET,000-BBD-706,2460690.49235,8.585,0.020,False,Johnson B,CCD,SAH,,False
579,omi Cet,000-BBD-706,2460692.264,8.89,0.16,False,Johnson B,DSLR,PHG,1.657,True
580,omi Cet,000-BBD-706,2460692.264,6.97,0.06,False,Johnson V,DSLR,PHG,1.657,True
581,OMI CET,000-BBD-706,2460694.64524,6.710,0.020,False,Johnson V,CCD,DIL,1.426,False
582,OMI CET,000-BBD-706,2460700.2381,6.034,0.035,False,Johnson V,DSLR,VOL,1.56,True
583,OMI CET,000-BBD-706,2460702.52117,5.667,0.007,False,Johnson V,CCD,SAH,,False
584,OMI CET,000-BBD-706,2460702.52489,7.008,0.010,False,Johnson B,CCD,SAH,,False
585,OMI CET,000-BBD-706,2460705.2436,5.239,0.006,False,Johnson V,DSLR,VOL,1.61,True
586,OMI CET,000-BBD-706,2460705.2456,5.222,0.015,False,Johnson V,DSLR,VOL,1.62,True
587,OMI CET,000-BBD-706,2460706.2732,5.054,0.018,False,Johnson V,DSLR,VOL,1.77,True
588,OMI CET,000-BBD-706,2460707.3175,4.910,0.018,False,Johnson V,DSLR,VOL,2.25,True
589,OMI CET,000-BBD-706,2460710.2296,4.510,0.012,False,Johnson V,DSLR,VOL,1.61,True
590,OMI CET,000-BBD-706,2460710.2312,4.558,0.017,False,Johnson V,DSLR,VOL,1.61,True
591,OMI CET,000-BBD-706,2460712.2434,4.256,0.011,False,Johnson V,DSLR,VOL,1.69,True
592,OMI CET,000-BBD-706,2460712.2456,4.271,0.010,False,Johnson V,DSLR,VOL,1.70,True
593,OMI CET,000-BBD-706,2460712.2478,4.297,0.007,False,Johnson V,DSLR,VOL,1.71,True
594,OMI CET,000-BBD-706,2460712.2512,4.291,0.011,False,Johnson V,DSLR,VOL,1.73,True
595,OMI CET,000-BBD-706,2460713.51510,5.500,0.034,False,Johnson B,CCD,SAH,,False
596,OMI CET,000-BBD-706,2460713.52030,4.157,0.022,False,Johnson V,CCD,SAH,,False
597,OMI CET,000-BBD-706,2460715.2307,4.022,0.018,False,Johnson V,DSLR,VOL,1.67,True
598,OMI CET,000-BBD-706,2460715.2562,4.033,0.025,False,Johnson V,DSLR,VOL,1.82,True
599,OMI CET,000-BBD-706,2460715.2575,4.066,0.017,False,Johnson V,DSLR,VOL,1.83,True
600,OMI CET,000-BBD-706,2460724.2286,3.593,0.025,False,Johnson V,DSLR,VOL,1.80,True
601,OMI CET,000-BBD-706,2460724.2301,3.642,0.008,False,Johnson V,DSLR,VOL,1.81,True
602,OMI CET,000-BBD-706,2460725.2385,3.634,0.014,False,Johnson V,DSLR,VOL,1.90,True
603,OMI CET,000-BBD-706,2460725.2404,3.621,0.013,False,Johnson V,DSLR,VOL,1.91,True
604,OMI CET,000-BBD-706,2460725.58440,3.670,0.007,False,Johnson V,CCD,SAH,,False
605,OMI CET,000-BBD-706,2460725.59386,5.053,0.010,False,Johnson B,CCD,SAH,,False
606,OMI CET,000-BBD-706,2460726.2337,3.631,0.011,False,Johnson V,DSLR,VOL,1.88,True
607,OMI CET,000-BBD-706,2460726.2351,3.618,0.014,False,Johnson V,DSLR,VOL,1.89,True
608,OMI CET,000-BBD-706,2460727.2314,3.599,0.012,False,Johnson V,DSLR,VOL,1.88,True
609,OMI CET,000-BBD-706,2460727.2338,3.636,0.012,False,Johnson V,DSLR,VOL,1.90,True
610,OMI CET,000-BBD-706,2460729.2512,3.56,0.03,False,Johnson V,DSLR,VOL,2.3,True
611,OMI CET,000-BBD-706,2460729.2528,3.57,0.04,False,Johnson V,DSLR,VOL,2.3,True
612,OMI CET,000-BBD-706,2460729.2540,3.55,0.04,False,Johnson V,DSLR,VOL,2.3,True
613,OMI CET,000-BBD-706,2460731.2430,3.63,0.04,False,Johnson V,DSLR,VOL,2.2,True
614,OMI CET,000-BBD-706,2460731.2444,3.59,0.03,False,Johnson V,DSLR,VOL,2.2,True
615,OMI CET,000-BBD-706,2460731.2458,3.58,0.03,False,Johnson V,DSLR,VOL,2.3,True
616,OMI CET,000-BBD-706,2460736.2373,3.47,0.01,False,Johnson V,DSLR,VOL,2.4,True
617,OMI CET,000-BBD-706,2460736.2404,3.50,0.04,False,Johnson V,DSLR,VOL,2.4,True
618,OMI CET,000-BBD-706,2460736.2421,3.48,0.04,False,Johnson V,DSLR,VOL,2.4,True
619,OMI CET,000-BBD-706,2460736.2434,3.45,0.05,False,Johnson V,DSLR,VOL,2.5,True
620,OMI CET,000-BBD-706,2460737.2465,3.43,0.02,False,Johnson V,DSLR,VOL,2.6,True
621,OMI CET,000-BBD-706,2460737.2479,3.39,0.03,False,Johnson V,DSLR,VOL,2.6,True
622,OMI CET,000-BBD-706,2460737.2493,3.40,0.02,False,Johnson V,DSLR,VOL,2.7,True
623,OMI CET,000-BBD-706,2460738.2700,3.37,0.04,False,Johnson V,DSLR,VOL,3.4,True
624,OMI CET,000-BBD-706,2460738.2715,3.41,0.01,False,Johnson V,DSLR,VOL,3.4,True
625,OMI CET,000-BBD-706,2460740.2451,3.34,0.02,False,Johnson V,DSLR,VOL,2.7,True
626,OMI CET,000-BBD-706,2460740.2467,3.32,0.02,False,Johnson V,DSLR,VOL,2.8,True
627,OMI CET,000-BBD-706,2460740.2514,3.34,0.03,False,Johnson V,DSLR,VOL,2.9,True
628,OMI CET,000-BBD-706,2460741.2533,3.41,0.16,False,Johnson V,DSLR,VOL,3.1,True
629,OMI CET,000-BBD-706,2460742.2504,3.36,0.09,False,Johnson V,DSLR,VOL,3.1,True
630,OMI CET,000-BBD-706,2460742.2531,3.39,0.08,False,Johnson V,DSLR,VOL,3.1,True
631,OMI CET,000-BBD-706,2460742.2547,3.37,0.08,False,Johnson V,DSLR,VOL,3.2,True
632,OMI CET,000-BBD-706,2460744.2527,3.30,0.06,False,Johnson V,DSLR,VOL,3.3,True
633,OMI CET,000-BBD-706,2460744.2541,3.29,0.08,False,Johnson V,DSLR,VOL,3.4,True
634,OMI CET,000-BBD-706,2460744.2553,3.30,0.07,False,Johnson V,DSLR,VOL,3.4,True
635,OMI CET,000-BBD-706,2460753.2544,3.07,0.03,False,Johnson V,DSLR,VOL,4.9,True
636,OMI CET,000-BBD-706,2460753.2570,3.03,0.03,False,Johnson V,DSLR,VOL,5.0,True
637,OMI CET,000-BBD-706,2460753.2586,3.09,0.03,False,Johnson V,DSLR,VOL,5.1,True
