#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
263,BH CRU,000-BCV-591,2459835.91788,7.477,0.008,False,Johnson V,CCD,PJAD,2.410,False
264,BH CRU,000-BCV-591,2460065.07709,12.138,0.005,False,Johnson B,CCD,YBA,1.097,False
265,BH CRU,000-BCV-591,2460065.07755,8.633,0.002,False,Johnson V,CCD,YBA,1.097,False
266,BH CRU,000-BCV-591,2460078.08402,12.481,0.010,False,Johnson B,CCD,YBA,1.112,False
267,BH CRU,000-BCV-591,2460078.08450,8.735,0.002,False,Johnson V,CCD,YBA,1.112,False
268,BH CRU,000-BCV-591,2460085.22916,12.721,0.008,False,Johnson B,CCD,YBA,1.716,False
269,BH CRU,000-BCV-591,2460085.22972,8.886,0.001,False,Johnson V,CCD,YBA,1.721,False
270,BH CRU,000-BCV-591,2460091.01435,12.924,0.006,False,Johnson B,CCD,YBA,1.096,False
271,BH CRU,000-BCV-591,2460091.01499,8.966,0.001,False,Johnson V,CCD,YBA,1.097,False
272,BH CRU,000-BCV-591,2460097.16803,13.100,0.015,False,Johnson B,CCD,YBA,1.514,False
273,BH CRU,000-BCV-591,2460097.16863,8.990,0.002,False,Johnson V,CCD,YBA,1.519,False
274,BH CRU,000-BCV-591,2460127.08328,13.977,0.037,False,Johnson B,CCD,YBA,1.498,False
275,BH CRU,000-BCV-591,2460127.08385,9.743,0.003,False,Johnson V,CCD,YBA,1.502,False
276,BH CRU,000-BCV-591,2460139.98306,14.343,0.019,False,Johnson B,CCD,YBA,1.231,False
277,BH CRU,000-BCV-591,2460148.99334,14.352,0.021,False,Johnson B,CCD,YBA,1.350,False
278,BH CRU,000-BCV-591,2460148.99397,9.438,0.002,False,Johnson V,CCD,YBA,1.353,False
279,BH CRU,000-BCV-591,2460151.96964,14.797,0.026,False,Johnson B,CCD,MSD,1.591,True
280,BH CRU,000-BCV-591,2460151.97464,9.479,0.007,False,Johnson V,CCD,MSD,1.616,True
281,BH CRU,000-BCV-591,2460177.99019,14.521,0.034,False,Johnson B,CCD,YBA,1.851,False
282,BH CRU,000-BCV-591,2460177.99080,9.430,0.002,False,Johnson V,CCD,YBA,1.859,False
283,BH CRU,000-BCV-591,2460264.31795,13.082,0.008,False,Johnson B,CCD,YBA,1.877,False
284,BH CRU,000-BCV-591,2460264.31844,9.037,0.001,False,Johnson V,CCD,YBA,1.871,False
285,BH CRU,000-BCV-591,2460266.32535,13.138,0.009,False,Johnson B,CCD,MSD,1.774,True
286,BH CRU,000-BCV-591,2460266.33450,8.681,0.004,False,Johnson V,CCD,MSD,1.701,True
287,BH CRU,000-BCV-591,2460278.30920,12.777,0.010,False,Johnson B,CCD,MSD,1.638,True
288,BH CRU,000-BCV-591,2460278.31838,8.540,0.004,False,Johnson V,CCD,MSD,1.578,True
289,BH CRU,000-BCV-591,2460285.23573,12.565,0.006,False,Johnson B,CCD,YBA,2.175,False
290,BH CRU,000-BCV-591,2460285.23634,8.453,0.001,False,Johnson V,CCD,YBA,2.165,False
291,BH CRU,000-BCV-591,2460285.31438,12.648,0.008,False,Johnson B,CCD,MSD,1.481,True
292,BH CRU,000-BCV-591,2460285.32397,8.430,0.004,False,Johnson V,CCD,MSD,1.433,True
293,BH CRU,000-BCV-591,2460287.26841,12.606,0.008,False,Johnson B,CCD,MSD,1.770,True
294,BH CRU,000-BCV-591,2460287.27766,8.435,0.004,False,Johnson V,CCD,MSD,1.697,True
295,BH CRU,000-BCV-591,2460289.26876,12.585,0.007,False,Johnson B,CCD,MSD,1.720,True
296,BH CRU,000-BCV-591,2460289.27799,8.409,0.004,False,Johnson V,CCD,MSD,1.652,True
297,BH CRU,000-BCV-591,2460315.19219,12.580,0.007,False,Johnson B,CCD,MSD,1.768,True
298,BH CRU,000-BCV-591,2460315.20139,8.431,0.004,False,Johnson V,CCD,MSD,1.695,True
299,BH CRU,000-BCV-591,2460317.18438,12.575,0.008,False,Johnson B,CCD,MSD,1.789,True
300,BH CRU,000-BCV-591,2460317.19355,8.417,0.004,False,Johnson V,CCD,MSD,1.715,True
301,BH CRU,000-BCV-591,2460320.28391,12.603,0.011,False,Johnson B,CCD,MSD,1.223,True
302,BH CRU,000-BCV-591,2460320.29309,8.394,0.004,False,Johnson V,CCD,MSD,1.202,True
303,BH CRU,000-BCV-591,2460336.31773,12.401,0.007,False,Johnson B,CCD,MSD,1.106,True
304,BH CRU,000-BCV-591,2460336.32691,8.313,0.003,False,Johnson V,CCD,MSD,1.102,True
305,BH CRU,000-BCV-591,2460339.29384,12.343,0.007,False,Johnson B,CCD,MSD,1.118,True
306,BH CRU,000-BCV-591,2460339.30302,8.287,0.003,False,Johnson V,CCD,MSD,1.110,True
307,BH CRU,000-BCV-591,2460341.18744,12.280,0.007,False,Johnson B,CCD,MSD,1.355,True
308,BH CRU,000-BCV-591,2460341.19663,8.275,0.004,False,Johnson V,CCD,MSD,1.321,True
309,BH CRU,000-BCV-591,2460348.25225,12.092,0.006,False,Johnson B,CCD,MSD,1.136,True
310,BH CRU,000-BCV-591,2460348.26144,8.177,0.003,False,Johnson V,CCD,MSD,1.126,True
311,BH CRU,000-BCV-591,2460381.17252,11.007,0.005,False,Johnson B,CCD,MSD,1.124,True
312,BH CRU,000-BCV-591,2460381.18172,7.658,0.003,False,Johnson V,CCD,MSD,1.115,True
313,BH CRU,000-BCV-591,2460403.12814,10.551,0.005,False,Johnson B,CCD,MSD,1.111,True
314,BH CRU,000-BCV-591,2460403.13734,7.394,0.003,False,Johnson V,CCD,MSD,1.105,True
315,BH CRU,000-BCV-591,2460412.27213,10.415,0.006,False,Johnson B,CCD,MSD,1.352,True
316,BH CRU,000-BCV-591,2460412.28131,7.336,0.002,False,Johnson V,CCD,MSD,1.386,True
317,BH CRU,000-BCV-591,2460414.12909,10.402,0.005,False,Johnson B,CCD,MSD,1.101,True
318,BH CRU,000-BCV-591,2460414.13869,7.330,0.002,False,Johnson V,CCD,MSD,1.101,True
319,BH CRU,000-BCV-591,2460416.12729,10.379,0.006,False,Johnson B,CCD,MSD,1.101,True
320,BH CRU,000-BCV-591,2460416.13690,7.330,0.002,False,Johnson V,CCD,MSD,1.102,True
321,BH CRU,000-BCV-591,2460419.24994,10.340,0.008,False,Johnson B,CCD,MSD,1.339,True
322,BH CRU,000-BCV-591,2460419.25932,7.319,0.002,False,Johnson V,CCD,MSD,1.374,True
323,BH CRU,000-BCV-591,2460442.05611,10.344,0.006,False,Johnson B,CCD,MSD,1.101,True
324,BH CRU,000-BCV-591,2460442.06556,7.376,0.002,False,Johnson V,CCD,MSD,1.102,True
325,BH CRU,000-BCV-591,2460448.20451,10.348,0.006,False,Johnson B,CCD,MSD,1.504,True
326,BH CRU,000-BCV-591,2460448.21370,7.407,0.002,False,Johnson V,CCD,MSD,1.553,True
327,BH CRU,000-BCV-591,2460495.09594,10.639,0.006,False,Johnson B,CCD,MSD,1.635,True
328,BH CRU,000-BCV-591,2460495.10532,7.688,0.002,False,Johnson V,CCD,MSD,1.698,True
329,BH CRU,000-BCV-591,2460631.33405,9.349,0.005,False,Johnson V,CCD,MSD,1.708,True
330,BH CRU,000-BCV-591,2460637.31991,9.393,0.005,False,Johnson V,CCD,MSD,1.690,True
331,BH CRU,000-BCV-591,2460664.19302,9.662,0.012,False,Johnson V,CCD,PJAD,1.404,False
332,BH CRU,000-BCV-591,2460665.28826,9.619,0.005,False,Johnson V,CCD,MSD,1.411,True
333,BH CRU,000-BCV-591,2460671.29060,9.594,0.006,False,Johnson V,CCD,MSD,1.329,True
334,BH CRU,000-BCV-591,2460673.16837,9.680,0.017,False,Johnson V,CCD,PJAD,1.404,False
335,BH CRU,000-BCV-591,2460673.24145,14.641,0.018,False,Johnson B,CCD,MSD,1.546,True
336,BH CRU,000-BCV-591,2460673.25080,9.657,0.008,False,Johnson V,CCD,MSD,1.493,True
337,BH CRU,000-BCV-591,2460674.16962,9.693,0.012,False,Johnson V,CCD,PJAD,1.385,False
338,BH CRU,000-BCV-591,2460675.25400,14.662,0.016,False,Johnson B,CCD,MSD,1.442,True
339,BH CRU,000-BCV-591,2460675.26334,9.636,0.005,False,Johnson V,CCD,MSD,1.399,True
340,BH CRU,000-BCV-591,2460679.15547,9.671,0.006,False,Johnson V,CCD,PJAD,1.387,False
341,BH CRU,000-BCV-591,2460680.24451,9.707,0.008,False,Johnson V,CCD,MSD,1.424,False
342,BH CRU,000-BCV-591,2460684.27856,9.736,0.006,False,Johnson V,CCD,MSD,1.249,False
343,BH CRU,000-BCV-591,2460693.11638,9.663,0.015,False,Johnson V,CCD,PJAD,1.392,False
344,BH CRU,000-BCV-591,2460694.11472,9.660,0.008,False,Johnson V,CCD,PJAD,1.386,False
345,BH Cru,000-BCV-591,2460694.26617,9.709,0.006,False,Johnson V,CCD,MSD,1.2091,False
346,BH CRU,000-BCV-591,2460695.11155,9.654,0.007,False,Johnson V,CCD,PJAD,1.388,False
347,BH Cru,000-BCV-591,2460697.25292,14.746,0.026,False,Johnson B,CCD,MSD,1.0659,True
348,BH Cru,000-BCV-591,2460697.25751,9.719,0.006,False,Johnson V,CCD,MSD,1.0636,True
349,BH CRU,000-BCV-591,2460703.16242,14.616,0.016,False,Johnson B,CCD,MSD,1.527,True
350,BH Cru,000-BCV-591,2460703.16242,14.478,0.017,False,Johnson B,CCD,MSD,1.5277,True
351,BH Cru,000-BCV-591,2460703.17174,9.557,0.005,False,Johnson V,CCD,MSD,1.4767,True
352,BH Cru,000-BCV-591,2460703.17174,9.463,0.006,False,Johnson V,CCD,MSD,1.4767,True
353,BH Cru,000-BCV-591,2460704.2503,14.459,0.014,False,Johnson B,CCD,MSD,1.0615,True
354,BH Cru,000-BCV-591,2460704.25487,9.439,0.004,False,Johnson V,CCD,MSD,1.061,True
355,BH Cru,000-BCV-591,2460705.15558,14.501,0.019,False,Johnson B,CCD,MSD,1.5366,True
356,BH Cru,000-BCV-591,2460705.1649,9.456,0.006,False,Johnson V,CCD,MSD,1.4848,True
357,BH Cru,000-BCV-591,2460708.25296,14.285,0.02,False,Johnson B,CCD,MSD,1.0617,True
358,BH Cru,000-BCV-591,2460708.25748,9.332,0.005,False,Johnson V,CCD,MSD,1.0626,True
359,BH Cru,000-BCV-591,2460708.3067,14.446,0.015,False,Johnson B,CCD,MSD,1.1034,True
360,BH Cru,000-BCV-591,2460708.31603,9.407,0.006,False,Johnson V,CCD,MSD,1.1005,True
361,BH Cru,000-BCV-591,2460710.22046,14.511,0.014,False,Johnson B,CCD,MSD,1.2129,True
362,BH Cru,000-BCV-591,2460710.22979,9.491,0.005,False,Johnson V,CCD,MSD,1.1922,True
363,BH Cru,000-BCV-591,2460711.23075,14.219,0.015,False,Johnson B,CCD,MSD,1.0615,True
364,BH Cru,000-BCV-591,2460711.23536,9.443,0.005,False,Johnson V,CCD,MSD,1.061,True
365,BH Cru,000-BCV-591,2460712.23894,14.349,0.025,False,Johnson B,CCD,MSD,1.0615,True
366,BH Cru,000-BCV-591,2460712.24348,9.392,0.007,False,Johnson V,CCD,MSD,1.0621,True
367,BH Cru,000-BCV-591,2460713.17773,14.457,0.016,False,Johnson B,CCD,MSD,1.3203,True
368,BH Cru,000-BCV-591,2460713.18705,9.458,0.005,False,Johnson V,CCD,MSD,1.2888,True
369,BH CRU,000-BCV-591,2460714.14022,9.450,0.010,False,Johnson V,CCD,PJAD,1.137,False
370,BH Cru,000-BCV-591,2460717.22722,14.324,0.014,False,Johnson B,CCD,MSD,1.0617,True
371,BH Cru,000-BCV-591,2460717.23176,9.35,0.004,False,Johnson V,CCD,MSD,1.0625,True
372,BH Cru,000-BCV-591,2460718.2375,14.325,0.017,False,Johnson B,CCD,MSD,1.0649,True
373,BH Cru,000-BCV-591,2460718.24204,9.262,0.004,False,Johnson V,CCD,MSD,1.0671,True
374,BH Cru,000-BCV-591,2460721.21971,14.183,0.055,False,Johnson B,CCD,MSD,1.0622,True
375,BH Cru,000-BCV-591,2460721.22422,9.251,0.009,False,Johnson V,CCD,MSD,1.0634,True
376,BH Cru,000-BCV-591,2460726.20682,14.038,0.013,False,Johnson B,CCD,MSD,1.0624,True
377,BH Cru,000-BCV-591,2460726.21137,9.113,0.004,False,Johnson V,CCD,MSD,1.0636,True
378,BH Cru,000-BCV-591,2460727.20891,14.005,0.012,False,Johnson B,CCD,MSD,1.0636,True
379,BH Cru,000-BCV-591,2460728.19574,13.846,0.039,False,Johnson B,CCD,MSD,1.0614,True
380,BH Cru,000-BCV-591,2460728.20104,9.187,0.011,False,Johnson V,CCD,MSD,1.0622,True
381,BH Cru,000-BCV-591,2460730.18986,13.89,0.012,False,Johnson B,CCD,MSD,1.0614,True
382,BH Cru,000-BCV-591,2460730.19441,9.02,0.004,False,Johnson V,CCD,MSD,1.062,True
383,BH Cru,000-BCV-591,2460730.26787,13.892,0.012,False,Johnson B,CCD,MSD,1.1006,True
384,BH Cru,000-BCV-591,2460730.27748,9.111,0.005,False,Johnson V,CCD,MSD,1.1019,True
385,BH Cru,000-BCV-591,2460730.29069,13.906,0.012,False,Johnson B,CCD,MSD,1.1095,True
386,BH Cru,000-BCV-591,2460730.30005,9.119,0.005,False,Johnson V,CCD,MSD,1.1152,True
387,BH Cru,000-BCV-591,2460731.20146,13.826,0.012,False,Johnson B,CCD,MSD,1.0647,True
388,BH Cru,000-BCV-591,2460731.20593,9.044,0.004,False,Johnson V,CCD,MSD,1.0667,True
389,BH Cru,000-BCV-591,2460735.1769,13.172,0.009,False,Johnson B,CCD,MSD,1.0613,True
390,BH Cru,000-BCV-591,2460735.18153,8.878,0.004,False,Johnson V,CCD,MSD,1.0617,True
391,BH Cru,000-BCV-591,2460738.15911,13.562,0.01,False,Johnson B,CCD,MSD,1.0613,True
392,BH Cru,000-BCV-591,2460739.27735,13.495,0.009,False,Johnson B,CCD,MSD,1.207,True
393,BH Cru,000-BCV-591,2460740.16612,13.489,0.01,False,Johnson B,CCD,MSD,1.0618,True
394,BH Cru,000-BCV-591,2460740.17059,8.876,0.003,False,Johnson V,CCD,MSD,1.0628,True
395,BH Cru,000-BCV-591,2460740.28584,13.478,0.009,False,Johnson B,CCD,MSD,1.1302,True
396,BH Cru,000-BCV-591,2460740.29519,8.928,0.004,False,Johnson V,CCD,MSD,1.1404,True
397,BH Cru,000-BCV-591,2460742.15644,13.474,0.008,False,Johnson B,CCD,MSD,1.0613,False
398,BH Cru,000-BCV-591,2460743.15507,13.354,0.01,False,Johnson B,CCD,MSD,1.0615,True
399,BH Cru,000-BCV-591,2460743.15962,8.809,0.003,False,Johnson V,CCD,MSD,1.0622,True
400,BH Cru,000-BCV-591,2460748.28331,13.174,0.014,False,Johnson B,CCD,MSD,1.3056,True
401,BH Cru,000-BCV-591,2460748.28781,8.695,0.004,False,Johnson V,CCD,MSD,1.3255,True
402,BH Cru,000-BCV-591,2460749.17051,13.155,0.012,False,Johnson B,CCD,MSD,1.0748,True
403,BH Cru,000-BCV-591,2460751.24373,13.079,0.012,False,Johnson B,CCD,MSD,1.2046,True
404,BH Cru,000-BCV-591,2460751.24821,8.652,0.004,False,Johnson V,CCD,MSD,1.2187,True
405,BH Cru,000-BCV-591,2460752.12084,13.081,0.009,False,Johnson B,CCD,MSD,1.0614,True
406,BH Cru,000-BCV-591,2460753.1315,13.045,0.01,False,Johnson B,CCD,MSD,1.0621,True
407,BH Cru,000-BCV-591,2460753.13603,8.635,0.003,False,Johnson V,CCD,MSD,1.0631,True
408,BH Cru,000-BCV-591,2460754.17806,13.031,0.011,False,Johnson B,CCD,MSD,1.0953,True
409,BH CRU,000-BCV-591,2460754.18249,8.614,0.003,False,Johnson V,CCD,SAMA,1.101,True
410,BH Cru,000-BCV-591,2460754.18249,8.614,0.003,False,Johnson V,CCD,MSD,1.1016,True
411,BH Cru,000-BCV-591,2460756.1324,12.953,0.01,False,Johnson B,CCD,MSD,1.0645,True
412,BH Cru,000-BCV-591,2460756.1369,8.579,0.003,False,Johnson V,CCD,MSD,1.0664,True
413,BH Cru,000-BCV-591,2460757.10859,12.954,0.009,False,Johnson B,CCD,MSD,1.0613,True
414,BH Cru,000-BCV-591,2460757.11311,8.698,0.004,False,Johnson V,CCD,MSD,1.0611,True
415,BH Cru,000-BCV-591,2460759.1113,12.859,0.009,False,Johnson B,CCD,MSD,1.0613,True
416,BH Cru,000-BCV-591,2460759.11587,8.568,0.004,False,Johnson V,CCD,MSD,1.0617,True
417,BH Cru,000-BCV-591,2460760.20236,12.816,0.005,False,Johnson B,CCD,MSD,1.1637,True
418,BH Cru,000-BCV-591,2460760.20691,8.511,0.002,False,Johnson V,CCD,MSD,1.1753,True
419,BH Cru,000-BCV-591,2460761.11506,12.799,0.004,False,Johnson B,CCD,MSD,1.0633,True
420,BH Cru,000-BCV-591,2460761.11954,8.529,0.002,False,Johnson V,CCD,MSD,1.0649,True
421,BH Cru,000-BCV-591,2460761.15498,12.813,0.004,False,Johnson B,CCD,MSD,1.1065,True
422,BH Cru,000-BCV-591,2460761.16429,8.508,0.002,False,Johnson V,CCD,MSD,1.1023,True
423,BH Cru,000-BCV-591,2460762.10372,12.77,0.005,False,Johnson B,CCD,MSD,1.0615,True
424,BH Cru,000-BCV-591,2460762.10828,8.504,0.002,False,Johnson V,CCD,MSD,1.0622,True
425,BH Cru,000-BCV-591,2460763.15847,12.752,0.008,False,Johnson B,CCD,MSD,1.1028,True
426,BH Cru,000-BCV-591,2460763.16781,8.485,0.004,False,Johnson V,CCD,MSD,1.1003,True
427,BH Cru,000-BCV-591,2460766.10287,12.665,0.008,False,Johnson B,CCD,MSD,1.0637,True
428,BH Cru,000-BCV-591,2460766.1074,8.469,0.003,False,Johnson V,CCD,MSD,1.0655,True
429,BH Cru,000-BCV-591,2460767.09554,12.647,0.009,False,Johnson B,CCD,MSD,1.0623,True
430,BH Cru,000-BCV-591,2460767.10001,8.417,0.003,False,Johnson V,CCD,MSD,1.0636,True
431,BH Cru,000-BCV-591,2460768.16648,12.627,0.009,False,Johnson B,CCD,MSD,1.1358,True
432,BH Cru,000-BCV-591,2460768.17103,8.51,0.004,False,Johnson V,CCD,MSD,1.1455,True
433,BH Cru,000-BCV-591,2460788.03251,12.267,0.007,False,Johnson B,CCD,MSD,1.0614,True
434,BH Cru,000-BCV-591,2460788.03697,8.276,0.003,False,Johnson V,CCD,MSD,1.0621,True
435,BH Cru,000-BCV-591,2460793.1586,12.243,0.013,False,Johnson B,CCD,MSD,1.2987,True
436,BH Cru,000-BCV-591,2460793.163102,8.265,0.005,False,Johnson V,CCD,MSD,1.3182,True
437,BH Cru,000-BCV-591,2460795.013877,12.19,0.015,False,Johnson B,CCD,MSD,1.0615,True
438,BH Cru,000-BCV-591,2460795.018287,8.601,0.011,False,Johnson V,CCD,MSD,1.0623,True
439,BH Cru,000-BCV-591,2460796.079398,12.215,0.009,False,Johnson B,CCD,MSD,1.1175,True
440,BH Cru,000-BCV-591,2460796.083924,8.203,0.003,False,Johnson V,CCD,MSD,1.1258,True
441,BH CRU,000-BCV-591,2460832.354641,8.358,0.029,False,Johnson V,CCD,GMIO,,True
442,BH CRU,000-BCV-591,2460832.355544,12.117,0.043,False,Johnson B,CCD,GMIO,,True
443,BH CRU,000-BCV-591,2460845.922581,8.193,0.021,False,Johnson V,CCD,GMIO,1.211,False
444,BH CRU,000-BCV-591,2460846.873403,11.916,0.007,False,Johnson B,CCD,MSD,1.061,True
445,BH CRU,000-BCV-591,2460846.877882,8.043,0.003,False,Johnson V,CCD,MSD,1.062,True
446,BH CRU,000-BCV-591,2460851.864826,11.873,0.008,False,Johnson B,CCD,MSD,1.062,True
447,BH CRU,000-BCV-591,2460855.861725,11.794,0.007,False,Johnson B,CCD,MSD,1.065,True
448,BH CRU,000-BCV-591,2460855.866181,7.954,0.003,False,Johnson V,CCD,MSD,1.067,True
449,BH CRU,000-BCV-591,2460856.854630,11.782,0.007,False,Johnson B,CCD,MSD,1.063,True
450,BH CRU,000-BCV-591,2460856.859074,7.968,0.003,False,Johnson V,CCD,MSD,1.065,True
