#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
514,R LEO,000-BBQ-798,2459172.5421,5.878,0.008,False,Johnson V,DSLR,VOL,1.99,True
515,R LEO,000-BBQ-798,2459172.95896,7.332,0.004,False,Johnson B,CCD,SFRA,1.206,True
516,R LEO,000-BBQ-798,2459172.96049,5.917,0.003,False,Johnson V,CCD,SFRA,1.202,True
517,R LEO,000-BBQ-798,2459173.96002,7.349,0.004,False,Johnson B,CCD,SFRA,1.192,True
518,R LEO,000-BBQ-798,2459173.96153,5.912,0.004,False,Johnson V,CCD,SFRA,1.189,True
519,R LEO,000-BBQ-798,2459174.98604,7.359,0.003,False,Johnson B,CCD,SFRA,1.118,True
520,R LEO,000-BBQ-798,2459174.98755,5.945,0.003,False,Johnson V,CCD,SFRA,1.116,True
521,R LEO,000-BBQ-798,2459177.99601,7.415,0.003,False,Johnson B,CCD,SFRA,1.091,True
522,R LEO,000-BBQ-798,2459177.99752,6.020,0.003,False,Johnson V,CCD,SFRA,1.090,True
523,R LEO,000-BBQ-798,2459179.00164,7.429,0.003,False,Johnson B,CCD,SFRA,1.083,True
524,R LEO,000-BBQ-798,2459179.00316,6.014,0.003,False,Johnson V,CCD,SFRA,1.082,True
525,R LEO,000-BBQ-798,2459179.99333,7.461,0.003,False,Johnson B,CCD,SFRA,1.088,True
526,R LEO,000-BBQ-798,2459179.99484,6.025,0.003,False,Johnson V,CCD,SFRA,1.087,True
527,R LEO,000-BBQ-798,2459180.98169,7.480,0.004,False,Johnson B,CCD,SFRA,1.098,True
528,R LEO,000-BBQ-798,2459180.98322,6.038,0.004,False,Johnson V,CCD,SFRA,1.097,True
529,R LEO,000-BBQ-798,2459182.84159,7.572,0.004,False,Johnson B,CCD,SFRA,1.980,True
530,R LEO,000-BBQ-798,2459182.84311,6.074,0.004,False,Johnson V,CCD,SFRA,1.959,True
531,R LEO,000-BBQ-798,2459183.84039,7.594,0.004,False,Johnson B,CCD,SFRA,1.953,True
532,R LEO,000-BBQ-798,2459183.84192,6.117,0.004,False,Johnson V,CCD,SFRA,1.933,True
533,R LEO,000-BBQ-798,2459186.97087,7.624,0.004,False,Johnson B,CCD,SFRA,1.092,True
534,R LEO,000-BBQ-798,2459186.97237,6.203,0.003,False,Johnson V,CCD,SFRA,1.090,True
535,R LEO,000-BBQ-798,2459187.87999,7.656,0.003,False,Johnson B,CCD,SFRA,1.399,True
536,R LEO,000-BBQ-798,2459187.88150,6.207,0.003,False,Johnson V,CCD,SFRA,1.391,True
537,R LEO,000-BBQ-798,2459188.96219,7.684,0.003,False,Johnson B,CCD,SFRA,1.095,True
538,R LEO,000-BBQ-798,2459188.96372,6.262,0.003,False,Johnson V,CCD,SFRA,1.094,True
539,R LEO,000-BBQ-798,2459190.96512,7.730,0.003,False,Johnson B,CCD,SFRA,1.086,True
540,R LEO,000-BBQ-798,2459190.96664,6.314,0.003,False,Johnson V,CCD,SFRA,1.085,True
541,R LEO,000-BBQ-798,2459191.96449,7.783,0.003,False,Johnson B,CCD,SFRA,1.084,True
542,R LEO,000-BBQ-798,2459191.96602,6.343,0.003,False,Johnson V,CCD,SFRA,1.083,True
543,R LEO,000-BBQ-798,2459192.92192,7.805,0.004,False,Johnson B,CCD,SFRA,1.151,True
544,R LEO,000-BBQ-798,2459192.92344,6.361,0.004,False,Johnson V,CCD,SFRA,1.148,True
545,R LEO,000-BBQ-798,2459196.98442,7.835,0.081,False,Johnson B,CCD,SFRA,1.063,True
546,R LEO,000-BBQ-798,2459196.98565,6.491,0.044,False,Johnson V,CCD,SFRA,1.064,True
547,R_LEO,000-BBQ-798,2459203.04251,8.177,0.004,False,Johnson B,CCD,SFRA,1.233,True
548,R_LEO,000-BBQ-798,2459203.04403,6.706,0.007,False,Johnson V,CCD,SFRA,1.238,True
549,R_LEO,000-BBQ-798,2459205.00211,8.233,0.011,False,Johnson B,CCD,SFRA,1.127,True
550,R_LEO,000-BBQ-798,2459205.00362,6.773,0.015,False,Johnson V,CCD,SFRA,1.130,True
551,R_LEO,000-BBQ-798,2459205.79287,8.232,0.036,False,Johnson B,CCD,SFRA,1.763,True
552,R_LEO,000-BBQ-798,2459205.79435,6.780,0.019,False,Johnson V,CCD,SFRA,1.748,True
553,R_LEO,000-BBQ-798,2459206.78525,8.297,0.033,False,Johnson B,CCD,SFRA,1.831,True
554,R_LEO,000-BBQ-798,2459206.78677,6.840,0.014,False,Johnson V,CCD,SFRA,1.814,True
555,0942+11,000-BBQ-798,2459207.6076,6.846,0.015,False,Johnson V,DSLR,SHS,3.628,True
556,R_LEO,000-BBQ-798,2459207.77472,8.388,0.065,False,Johnson B,CCD,SFRA,1.955,True
557,R_LEO,000-BBQ-798,2459207.77625,6.900,0.013,False,Johnson V,CCD,SFRA,1.935,True
558,R_LEO,000-BBQ-798,2459209.77225,8.378,0.031,False,Johnson B,CCD,SFRA,1.906,True
559,R_LEO,000-BBQ-798,2459209.77376,6.911,0.013,False,Johnson V,CCD,SFRA,1.887,True
560,R_LEO,000-BBQ-798,2459210.76538,8.419,0.044,False,Johnson B,CCD,SFRA,1.975,True
561,R_LEO,000-BBQ-798,2459210.76690,6.944,0.015,False,Johnson V,CCD,SFRA,1.955,True
562,R_LEO,000-BBQ-798,2459212.76903,8.496,0.013,False,Johnson B,CCD,SFRA,1.829,True
563,R_LEO,000-BBQ-798,2459212.77057,6.996,0.008,False,Johnson V,CCD,SFRA,1.812,True
564,R_LEO,000-BBQ-798,2459214.82522,8.571,0.011,False,Johnson B,CCD,SFRA,1.287,True
565,R_LEO,000-BBQ-798,2459214.82676,7.057,0.009,False,Johnson V,CCD,SFRA,1.281,True
566,R_LEO,000-BBQ-798,2459215.75358,8.632,0.032,False,Johnson B,CCD,SFRA,1.944,True
567,R_LEO,000-BBQ-798,2459215.75510,7.079,0.051,False,Johnson V,CCD,SFRA,1.924,True
568,R_LEO,000-BBQ-798,2459218.75201,8.674,0.036,False,Johnson B,CCD,SFRA,1.839,True
569,R_LEO,000-BBQ-798,2459218.75353,7.155,0.008,False,Johnson V,CCD,SFRA,1.821,True
570,R_LEO,000-BBQ-798,2459219.74067,8.744,0.033,False,Johnson B,CCD,SFRA,1.978,True
571,R_LEO,000-BBQ-798,2459219.74219,7.176,0.023,False,Johnson V,CCD,SFRA,1.957,True
572,R_LEO,000-BBQ-798,2459220.75763,8.799,0.006,False,Johnson B,CCD,SFRA,1.691,True
573,R_LEO,000-BBQ-798,2459220.75914,7.232,0.022,False,Johnson V,CCD,SFRA,1.677,True
574,R_LEO,000-BBQ-798,2459222.75308,8.880,0.006,False,Johnson B,CCD,SFRA,1.680,True
575,R_LEO,000-BBQ-798,2459222.75461,7.279,0.005,False,Johnson V,CCD,SFRA,1.666,True
576,R_LEO,000-BBQ-798,2459223.73075,8.883,0.032,False,Johnson B,CCD,SFRA,1.960,True
577,R_LEO,000-BBQ-798,2459223.73226,7.308,0.012,False,Johnson V,CCD,SFRA,1.940,True
578,R_LEO,000-BBQ-798,2459225.81609,8.982,0.010,False,Johnson B,CCD,SFRA,1.200,True
579,R_LEO,000-BBQ-798,2459225.81762,7.378,0.014,False,Johnson V,CCD,SFRA,1.196,True
580,000-BBQ-798,000-BBQ-798,2459226.38949,7.42,0.02,False,Johnson V,CCD,BLUE,2.36,False
581,R_LEO,000-BBQ-798,2459226.72708,9.041,0.027,False,Johnson B,CCD,SFRA,1.886,True
582,R_LEO,000-BBQ-798,2459226.72861,7.406,0.014,False,Johnson V,CCD,SFRA,1.868,True
583,R_LEO,000-BBQ-798,2459227.72793,9.047,0.010,False,Johnson B,CCD,SFRA,1.831,True
584,R_LEO,000-BBQ-798,2459227.72946,7.440,0.012,False,Johnson V,CCD,SFRA,1.814,True
585,R_LEO,000-BBQ-798,2459229.71633,9.181,0.043,False,Johnson B,CCD,SFRA,1.927,True
586,R_LEO,000-BBQ-798,2459229.71786,7.520,0.049,False,Johnson V,CCD,SFRA,1.908,True
587,0942+11,000-BBQ-798,2459230.5666,7.454,0.004,False,Johnson V,DSLR,SHS,2.728,True
588,R_LEO,000-BBQ-798,2459230.71800,9.175,0.007,False,Johnson B,CCD,SFRA,1.857,True
589,R_LEO,000-BBQ-798,2459230.71950,7.528,0.009,False,Johnson V,CCD,SFRA,1.840,True
590,R_LEO,000-BBQ-798,2459231.70958,9.202,0.011,False,Johnson B,CCD,SFRA,1.949,True
591,R_LEO,000-BBQ-798,2459231.71111,7.578,0.011,False,Johnson V,CCD,SFRA,1.929,True
592,R LEO,000-BBQ-798,2459231.73561,8.088,0.002,False,Johnson V,CCD,HDE,1.193,False
593,R_LEO,000-BBQ-798,2459232.70838,9.305,0.051,False,Johnson B,CCD,SFRA,1.923,True
594,R_LEO,000-BBQ-798,2459232.70991,7.599,0.050,False,Johnson V,CCD,SFRA,1.904,True
595,R Leo,000-BBQ-798,2459233.38612,7.66,0.02,False,Johnson V,CCD,BLUE,2.03,False
596,R LEO,000-BBQ-798,2459236.1625,7.9,,False,Johnson V,CCD,TYGA,,False
597,R_LEO,000-BBQ-798,2459236.82943,9.369,0.101,False,Johnson B,CCD,SFRA,1.098,True
598,R_LEO,000-BBQ-798,2459236.83095,7.703,0.104,False,Johnson V,CCD,SFRA,1.096,True
599,R_LEO,000-BBQ-798,2459237.69341,9.412,0.022,False,Johnson B,CCD,SFRA,1.945,True
600,R_LEO,000-BBQ-798,2459237.69494,7.761,0.008,False,Johnson V,CCD,SFRA,1.925,True
601,R_LEO,000-BBQ-798,2459238.69844,9.538,0.075,False,Johnson B,CCD,SFRA,1.823,True
602,R_LEO,000-BBQ-798,2459238.69997,7.787,0.054,False,Johnson V,CCD,SFRA,1.806,True
603,R Leo,000-BBQ-798,2459239.33183,7.89,0.02,False,Johnson V,CCD,BLUE,2.99,False
604,R_LEO,000-BBQ-798,2459241.79303,9.707,0.121,False,Johnson B,CCD,SFRA,1.139,True
605,R_LEO,000-BBQ-798,2459241.79457,7.975,0.131,False,Johnson V,CCD,SFRA,1.137,True
606,R LEO,000-BBQ-798,2459245.64861,8.10,0.04,False,Johnson V,DSLR,KMWA,1.678,True
607,R_LEO,000-BBQ-798,2459245.70589,9.827,0.096,False,Johnson B,CCD,SFRA,1.521,True
608,R_LEO,000-BBQ-798,2459245.70742,8.081,0.101,False,Johnson V,CCD,SFRA,1.510,True
609,R Leo,000-BBQ-798,2459246.33338,8.14,0.03,False,Johnson V,CCD,BLUE,2.36,False
610,R_LEO,000-BBQ-798,2459249.80082,9.949,0.040,False,Johnson B,CCD,SFRA,1.089,True
611,R_LEO,000-BBQ-798,2459249.80233,8.206,0.015,False,Johnson V,CCD,SFRA,1.088,True
612,R_LEO,000-BBQ-798,2459250.68247,10.060,0.095,False,Johnson B,CCD,SFRA,1.615,True
613,R_LEO,000-BBQ-798,2459250.68398,8.230,0.098,False,Johnson V,CCD,SFRA,1.603,True
614,R_LEO,000-BBQ-798,2459251.66391,10.028,0.011,False,Johnson B,CCD,SFRA,1.809,True
615,R_LEO,000-BBQ-798,2459251.66544,8.251,0.015,False,Johnson V,CCD,SFRA,1.793,True
616,R_LEO,000-BBQ-798,2459252.65806,10.149,0.047,False,Johnson B,CCD,SFRA,1.855,True
617,R_LEO,000-BBQ-798,2459252.65958,8.315,0.058,False,Johnson V,CCD,SFRA,1.837,True
618,R Leo,000-BBQ-798,2459253.647917,8.449,0.0020,False,Johnson V,CCD,KZAE,1.967,False
619,R_LEO,000-BBQ-798,2459253.66517,10.121,0.017,False,Johnson B,CCD,SFRA,1.720,True
620,R_LEO,000-BBQ-798,2459253.66668,8.324,0.012,False,Johnson V,CCD,SFRA,1.705,True
621,R Leo,000-BBQ-798,2459259.3157,10.41,0.02,False,Johnson B,CCD,BLUE,,False
622,R LEO,000-BBQ-798,2459259.38403,8.434,0.06,False,Johnson V,DSLR,KMWA,1.556,True
623,R LEO,000-BBQ-798,2459259.529,10.91,0.16,False,Johnson B,DSLR,PHG,1.328,True
624,R LEO,000-BBQ-798,2459260.27083,8.117,0.01,False,Johnson V,CCD,TUB,,False
625,R LEO,000-BBQ-798,2459261.2757,8.217,0.0008,False,Johnson V,CCD,BDVA,2.195,False
626,R_LEO,000-BBQ-798,2459266.75341,10.755,0.110,False,Johnson B,CCD,SFRA,1.090,True
627,R_LEO,000-BBQ-798,2459266.75495,8.832,0.126,False,Johnson V,CCD,SFRA,1.089,True
628,R Leo,000-BBQ-798,2459267.302303,8.8,0.02,False,Johnson V,CCD,BLUE,,False
629,R_LEO,000-BBQ-798,2459267.64597,10.700,0.021,False,Johnson B,CCD,SFRA,1.519,True
630,R_LEO,000-BBQ-798,2459267.64751,8.792,0.022,False,Johnson V,CCD,SFRA,1.509,True
631,R_LEO,000-BBQ-798,2459268.65797,10.835,0.067,False,Johnson B,CCD,SFRA,1.404,True
632,R_LEO,000-BBQ-798,2459268.65950,8.882,0.072,False,Johnson V,CCD,SFRA,1.396,True
633,R LEO,000-BBQ-798,2459269.2823,8.465,0.0016,False,Johnson V,CCD,BDVA,1.803,False
634,R Leo,000-BBQ-798,2459275.292049,9.06,0.01,False,Johnson V,CCD,BLUE,1.76,False
635,R LEO,000-BBQ-798,2459275.314,11.65,0.07,False,Johnson B,DSLR,PHG,1.622,True
636,R LEO,000-BBQ-798,2459275.314,8.92,0.03,False,Johnson V,DSLR,PHG,1.622,True
637,R_LEO,000-BBQ-798,2459275.72653,11.135,0.091,False,Johnson B,CCD,SFRA,1.093,True
638,R_LEO,000-BBQ-798,2459275.72804,9.179,0.147,False,Johnson V,CCD,SFRA,1.092,True
639,R LEO,000-BBQ-798,2459276.46181,8.948,0.038,False,Johnson V,DSLR,KMWA,1.309,True
640,R LEO,000-BBQ-798,2459276.46181,10.97,0.2,False,Johnson B,DSLR,KMWA,1.309,True
641,0942+11,000-BBQ-798,2459277.5048,9.313,0.130,False,Johnson V,DSLR,SHS,1.632,True
642,R_LEO,000-BBQ-798,2459279.98522,11.247,0.010,False,Johnson B,CCD,SFRA,1.234,True
643,R_LEO,000-BBQ-798,2459279.98640,9.234,0.006,False,Johnson V,CCD,SFRA,1.240,True
644,R LEO,000-BBQ-798,2459280.27569,8.853,0.01,False,Johnson V,CCD,TUB,,False
645,R LEO,000-BBQ-798,2459280.3528,8.903,0.0010,False,Johnson V,CCD,BDVA,1.275,False
646,R LEO,000-BBQ-798,2459283.72218,9.172,0.017,False,Johnson V,CCD,MZK,1.308,False
647,R LEO,000-BBQ-798,2459284.3487,8.833,0.0013,False,Johnson V,CCD,BDVA,1.264,False
648,R LEO,000-BBQ-798,2459289.64509,9.359,0.013,False,Johnson V,CCD,MZK,1.174,False
649,R Leo,000-BBQ-798,2459291.3972,12.3,0.1,False,Johnson B,DSLR,CTIA,1.2,True
650,R Leo,000-BBQ-798,2459291.3972,9.12,0.05,False,Johnson V,DSLR,CTIA,1.2,True
651,0942+11,000-BBQ-798,2459291.5020,9.889,0.081,False,Johnson V,DSLR,SHS,1.402,True
652,R LEO,000-BBQ-798,2459294.28333,9.427,0.01,False,Johnson V,CCD,TUB,,False
653,R LEO,000-BBQ-798,2459294.36936,9.429,0.033,False,Johnson V,CCD,FGP,,
654,R LEO,000-BBQ-798,2459296.3611,9.240,0.0015,False,Johnson V,CCD,BDVA,1.238,False
655,R LEO,000-BBQ-798,2459296.55308,9.840,0.003,False,Johnson V,CCD,LMA,1.289,False
656,R LEO,000-BBQ-798,2459300.3445,9.394,0.0029,False,Johnson V,CCD,BDVA,1.236,False
657,R LEO,000-BBQ-798,2459302.32890,12.022,0.026,False,Johnson B,CCD,TJV,1.291,False
658,R LEO,000-BBQ-798,2459303.62167,9.719,0.023,False,Johnson V,CCD,MZK,1.192,False
659,R_LEO,000-BBQ-798,2459304.60766,12.150,0.024,False,Johnson B,CCD,SFRA,1.174,True
660,R_LEO,000-BBQ-798,2459304.60917,10.012,0.013,False,Johnson V,CCD,SFRA,1.170,True
661,R_LEO,000-BBQ-798,2459305.60278,12.151,0.031,False,Johnson B,CCD,SFRA,1.182,True
662,R_LEO,000-BBQ-798,2459305.60431,9.990,0.016,False,Johnson V,CCD,SFRA,1.178,True
663,R LEO,000-BBQ-798,2459307.60839,9.953,0.006,False,Johnson V,CCD,JENJ,1.142,False
664,R LEO,000-BBQ-798,2459308.58390,12.430,0.041,False,Johnson B,CCD,JENJ,1.162,False
665,R_LEO,000-BBQ-798,2459308.71147,12.201,0.068,False,Johnson B,CCD,SFRA,1.115,True
666,R_LEO,000-BBQ-798,2459308.71300,9.952,0.050,False,Johnson V,CCD,SFRA,1.117,True
667,R LEO,000-BBQ-798,2459309.31319,10.065,0.01,False,Johnson V,CCD,TUB,,False
668,R LEO,000-BBQ-798,2459309.37773,12.245,0.100,False,Johnson B,CCD,TJV,1.180,False
669,R_LEO,000-BBQ-798,2459309.66280,12.172,0.076,False,Johnson B,CCD,SFRA,1.076,True
670,R_LEO,000-BBQ-798,2459309.66429,9.988,0.056,False,Johnson V,CCD,SFRA,1.076,True
671,R_LEO,000-BBQ-798,2459310.70711,12.152,0.075,False,Johnson B,CCD,SFRA,1.117,True
672,R_LEO,000-BBQ-798,2459310.70861,9.976,0.051,False,Johnson V,CCD,SFRA,1.119,True
673,R_LEO,000-BBQ-798,2459311.70462,12.179,0.073,False,Johnson B,CCD,SFRA,1.117,True
674,R_LEO,000-BBQ-798,2459311.70613,10.012,0.042,False,Johnson V,CCD,SFRA,1.120,True
675,R LEO,000-BBQ-798,2459312.33672,12.305,0.100,False,Johnson B,CCD,TJV,1.208,False
676,R_LEO,000-BBQ-798,2459312.70447,12.177,0.068,False,Johnson B,CCD,SFRA,1.122,True
677,R_LEO,000-BBQ-798,2459312.70597,10.003,0.040,False,Johnson V,CCD,SFRA,1.125,True
678,R_LEO,000-BBQ-798,2459313.69193,12.258,0.084,False,Johnson B,CCD,SFRA,1.105,True
679,R_LEO,000-BBQ-798,2459313.69346,10.034,0.059,False,Johnson V,CCD,SFRA,1.107,True
680,R_LEO,000-BBQ-798,2459314.65707,12.288,0.069,False,Johnson B,CCD,SFRA,1.077,True
681,R_LEO,000-BBQ-798,2459314.65860,10.073,0.040,False,Johnson V,CCD,SFRA,1.077,True
682,R LEO,000-BBQ-798,2459315.35833,9.929,0.01,False,Johnson V,CCD,TUB,,False
683,R LEO,000-BBQ-798,2459315.59668,10.234,0.003,False,Johnson V,CCD,LMA,1.309,False
684,R_LEO,000-BBQ-798,2459315.66078,12.208,0.062,False,Johnson B,CCD,SFRA,1.079,True
685,R_LEO,000-BBQ-798,2459315.66229,10.011,0.042,False,Johnson V,CCD,SFRA,1.080,True
686,R_LEO,000-BBQ-798,2459317.68603,12.379,0.073,False,Johnson B,CCD,SFRA,1.113,True
687,R_LEO,000-BBQ-798,2459317.68755,10.070,0.062,False,Johnson V,CCD,SFRA,1.115,True
688,R_LEO,000-BBQ-798,2459317.94168,12.289,0.081,False,Johnson B,CCD,SFRA,1.792,True
689,R_LEO,000-BBQ-798,2459317.94297,10.060,0.058,False,Johnson V,CCD,SFRA,1.812,True
690,R_LEO,000-BBQ-798,2459318.65571,12.324,0.072,False,Johnson B,CCD,SFRA,1.081,True
691,R_LEO,000-BBQ-798,2459318.65722,10.046,0.054,False,Johnson V,CCD,SFRA,1.082,True
692,0942+11,000-BBQ-798,2459319.5375,10.378,0.064,False,Johnson V,DSLR,SHS,1.204,True
693,R LEO,000-BBQ-798,2459320.66379,10.5157,0.0024,False,Johnson V,CCD,PJEE,1.240,False
694,R LEO,000-BBQ-798,2459320.664555,10.5227,0.0025,False,Johnson V,CCD,PJEE,1.243,False
695,R LEO,000-BBQ-798,2459320.665318,10.5334,0.0026,False,Johnson V,CCD,PJEE,1.246,False
696,R LEO,000-BBQ-798,2459321.34306,9.978,0.041,False,Johnson V,DSLR,KMWA,1.313,True
697,R LEO,000-BBQ-798,2459321.34306,11.90,0.2,False,Johnson B,DSLR,KMWA,1.313,True
698,R_LEO,000-BBQ-798,2459324.69147,12.329,0.057,False,Johnson B,CCD,SFRA,1.171,True
699,R_LEO,000-BBQ-798,2459324.69300,10.068,0.040,False,Johnson V,CCD,SFRA,1.174,True
700,R_LEO,000-BBQ-798,2459325.69319,12.392,0.075,False,Johnson B,CCD,SFRA,1.184,True
701,R_LEO,000-BBQ-798,2459325.69472,10.063,0.055,False,Johnson V,CCD,SFRA,1.188,True
702,R LEO,000-BBQ-798,2459328.34028,9.884,0.01,False,Johnson V,CCD,TUB,,False
703,R LEO,000-BBQ-798,2459328.37778,9.876,0.055,False,Johnson V,DSLR,KMWA,1.437,True
704,R LEO,000-BBQ-798,2459328.37778,12.30,0.15,False,Johnson B,DSLR,KMWA,1.437,True
705,R_LEO,000-BBQ-798,2459328.70157,12.384,0.077,False,Johnson B,CCD,SFRA,1.246,True
706,R_LEO,000-BBQ-798,2459328.70310,10.142,0.065,False,Johnson V,CCD,SFRA,1.251,True
707,R_LEO,000-BBQ-798,2459329.67984,12.392,0.068,False,Johnson B,CCD,SFRA,1.177,True
708,R_LEO,000-BBQ-798,2459329.68138,10.129,0.054,False,Johnson V,CCD,SFRA,1.181,True
709,R LEO,000-BBQ-798,2459331.381,12.93,0.1,False,Johnson B,DSLR,PHG,1.506,True
710,R LEO,000-BBQ-798,2459331.381,9.88,0.08,False,Johnson V,DSLR,PHG,1.506,True
711,R LEO,000-BBQ-798,2459331.58628,10.015,0.029,False,Johnson V,CCD,SGEO,1.291,True
712,R LEO,000-BBQ-798,2459331.58660,10.081,0.001,False,Johnson V,CCD,SGEO,1.292,False
713,R LEO,000-BBQ-798,2459331.58660,10.084,0.001,False,Johnson V,CCD,SGEO,1.292,False
714,R LEO,000-BBQ-798,2459331.58763,12.667,0.019,False,Johnson B,CCD,SGEO,1.296,True
715,R LEO,000-BBQ-798,2459332.33274,10.153,0.011,False,Johnson V,CCD,SPIB,1.494,False
716,R LEO,000-BBQ-798,2459333.70953,12.386,0.033,False,Johnson B,CCD,KNAA,1.208,True
717,R LEO,000-BBQ-798,2459333.71089,10.207,0.042,False,Johnson V,CCD,KNAA,1.214,True
718,R LEO,000-BBQ-798,2459334.59142,12.577,0.008,False,Johnson B,CCD,JENJ,1.178,False
719,R LEO,000-BBQ-798,2459334.59788,10.072,0.055,False,Johnson V,CCD,JENJ,1.190,False
720,0942+11,000-BBQ-798,2459336.5513,10.487,0.041,False,Johnson V,DSLR,SHS,1.325,True
721,R_LEO,000-BBQ-798,2459336.67516,12.374,0.089,False,Johnson B,CCD,SFRA,1.227,True
722,R_LEO,000-BBQ-798,2459336.67666,10.033,0.054,False,Johnson V,CCD,SFRA,1.232,True
723,R_LEO,000-BBQ-798,2459337.66641,12.372,0.084,False,Johnson B,CCD,SFRA,1.204,True
724,R_LEO,000-BBQ-798,2459337.66794,10.020,0.066,False,Johnson V,CCD,SFRA,1.209,True
725,R_LEO,000-BBQ-798,2459339.65216,12.339,0.064,False,Johnson B,CCD,SFRA,1.176,True
726,R_LEO,000-BBQ-798,2459339.65368,9.989,0.052,False,Johnson V,CCD,SFRA,1.179,True
727,R LEO,000-BBQ-798,2459340.57008,10.021,0.008,False,Johnson V,CCD,JENJ,1.169,False
728,R_LEO,000-BBQ-798,2459342.71501,12.258,0.066,False,Johnson B,CCD,SFRA,1.598,True
729,R_LEO,000-BBQ-798,2459342.71653,9.908,0.059,False,Johnson V,CCD,SFRA,1.610,True
730,R_LEO,000-BBQ-798,2459343.65380,12.181,0.081,False,Johnson B,CCD,SFRA,1.218,True
731,R_LEO,000-BBQ-798,2459343.65531,9.927,0.055,False,Johnson V,CCD,SFRA,1.223,True
732,R LEO,000-BBQ-798,2459344.35417,9.532,0.01,False,Johnson V,CCD,TUB,,False
733,R LEO,000-BBQ-798,2459344.3633,9.413,0.0017,False,Johnson V,CCD,BDVA,1.775,False
734,R_LEO,000-BBQ-798,2459344.65455,12.180,0.072,False,Johnson B,CCD,SFRA,1.232,True
735,R_LEO,000-BBQ-798,2459344.65605,9.897,0.049,False,Johnson V,CCD,SFRA,1.237,True
736,R_LEO,000-BBQ-798,2459345.64734,12.177,0.105,False,Johnson B,CCD,SFRA,1.215,True
737,R_LEO,000-BBQ-798,2459345.64885,9.852,0.039,False,Johnson V,CCD,SFRA,1.219,True
738,R LEO,000-BBQ-798,2459347.58130,9.790,0.007,False,Johnson V,CCD,JENJ,1.240,False
739,R LEO,000-BBQ-798,2459349.03819,9.8,,False,Johnson V,CCD,TYGA,,False
740,0942+11,000-BBQ-798,2459350.5444,9.885,0.066,False,Johnson V,DSLR,SHS,1.471,True
741,R_LEO,000-BBQ-798,2459350.66955,12.035,0.123,False,Johnson B,CCD,SFRA,1.400,True
742,R_LEO,000-BBQ-798,2459350.67108,9.718,0.045,False,Johnson V,CCD,SFRA,1.408,True
743,R_LEO,000-BBQ-798,2459351.63166,12.013,0.082,False,Johnson B,CCD,SFRA,1.217,True
744,R_LEO,000-BBQ-798,2459351.63318,9.749,0.069,False,Johnson V,CCD,SFRA,1.222,True
745,R_LEO,000-BBQ-798,2459352.63214,12.049,0.079,False,Johnson B,CCD,SFRA,1.230,True
746,R_LEO,000-BBQ-798,2459352.63366,9.721,0.054,False,Johnson V,CCD,SFRA,1.235,True
747,R_LEO,000-BBQ-798,2459355.63352,11.935,0.063,False,Johnson B,CCD,SFRA,1.271,True
748,R_LEO,000-BBQ-798,2459355.63503,9.625,0.039,False,Johnson V,CCD,SFRA,1.277,True
749,R_LEO,000-BBQ-798,2459359.64664,11.731,0.069,False,Johnson B,CCD,SFRA,1.411,True
750,R_LEO,000-BBQ-798,2459359.64816,9.552,0.061,False,Johnson V,CCD,SFRA,1.420,True
751,R LEO,000-BBQ-798,2459360.00278,9.4,,False,Johnson V,CCD,TYGA,,False
752,R LEO,000-BBQ-798,2459361.58289,9.345,0.012,False,Johnson V,CCD,JENJ,1.416,True
753,R LEO,000-BBQ-798,2459361.58998,12.315,0.017,False,Johnson B,CCD,JENJ,1.460,True
754,R_LEO,000-BBQ-798,2459361.64440,11.739,0.079,False,Johnson B,CCD,SFRA,1.434,True
755,R_LEO,000-BBQ-798,2459361.64593,9.473,0.054,False,Johnson V,CCD,SFRA,1.442,True
756,R_LEO,000-BBQ-798,2459362.64609,11.801,0.052,False,Johnson B,CCD,SFRA,1.469,True
757,R_LEO,000-BBQ-798,2459362.64762,9.419,0.045,False,Johnson V,CCD,SFRA,1.479,True
758,R_LEO,000-BBQ-798,2459363.67410,11.672,0.090,False,Johnson B,CCD,SFRA,1.794,True
759,R_LEO,000-BBQ-798,2459363.67563,9.359,0.055,False,Johnson V,CCD,SFRA,1.810,True
760,R LEO,000-BBQ-798,2459364.3447,8.741,0.0015,False,Johnson V,CCD,BDVA,2.287,False
761,R_LEO,000-BBQ-798,2459367.76369,11.460,0.033,False,Johnson B,CCD,SFRA,1.347,True
762,R_LEO,000-BBQ-798,2459367.76501,9.248,0.037,False,Johnson V,CCD,SFRA,1.354,True
763,R LEO,000-BBQ-798,2459368.70352,11.729,.043,False,Johnson B,CCD,KNAA,1.940,True
764,R LEO,000-BBQ-798,2459368.70458,9.291,.046,False,Johnson V,CCD,KNAA,1.959,True
765,R LEO,000-BBQ-798,2459369.36319,8.839,0.01,False,Johnson V,CCD,TUB,,False
766,R_LEO,000-BBQ-798,2459369.74862,11.478,0.062,False,Johnson B,CCD,SFRA,1.283,True
767,R_LEO,000-BBQ-798,2459369.74994,9.226,0.056,False,Johnson V,CCD,SFRA,1.290,True
768,R LEO,000-BBQ-798,2459371.59102,9.180,0.022,False,Johnson V,CCD,JENJ,1.704,False
769,R LEO,000-BBQ-798,2459373.3608,8.696,0.0027,False,Johnson V,CCD,BDVA,3.590,False
