#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
321,R SCT,000-BCD-304,2459133.62742,7.172,0.007,False,Johnson V,CCD,MSD,1.643,True
322,R SCT,000-BCD-304,2459133.62742,7.174,0.007,False,Johnson V,CCD,MSD,1.643,True
323,R SCT,000-BCD-304,2459134.58251,7.013,0.009,False,Johnson V,CCD,DDMB,1.349,False
324,R SCT,000-BCD-304,2459134.59922,8.602,0.004,False,Johnson B,CCD,MSD,1.455,True
325,R SCT,000-BCD-304,2459134.60008,7.302,0.004,False,Johnson V,CCD,MSD,1.460,True
326,R SCT,000-BCD-304,2459135.57584,7.275,0.010,False,Johnson V,CCD,DDMB,1.338,False
327,R SCT,000-BCD-304,2459136.59440,7.492,0.010,False,Johnson V,CCD,DDMB,1.406,False
328,R SCT,000-BCD-304,2459136.60271,8.900,0.005,False,Johnson B,CCD,MSD,1.512,True
329,R SCT,000-BCD-304,2459136.60418,7.694,0.005,False,Johnson V,CCD,MSD,1.521,True
330,R SCT,000-BCD-304,2459137.25972,7.134,0.1,False,Johnson V,CCD,TUB,,False
331,R SCT,000-BCD-304,2459137.57715,7.656,0.011,False,Johnson V,CCD,DDMB,1.357,False
332,R SCT,000-BCD-304,2459138.58799,7.810,0.012,False,Johnson V,CCD,DDMB,1.404,False
333,R Sct,000-BCD-304,2459139.4888,7.759,0.022,False,Johnson V,DSLR,SHS,1.994,True
334,R SCT,000-BCD-304,2459139.60837,9.311,0.015,False,Johnson B,CCD,MSD,1.619,True
335,R SCT,000-BCD-304,2459139.60927,8.109,0.011,False,Johnson V,CCD,MSD,1.627,True
336,R SCT,000-BCD-304,2459140.03961,9.457,0.005,False,Johnson B,CCD,MSD,1.830,True
337,R SCT,000-BCD-304,2459140.04031,8.233,0.005,False,Johnson V,CCD,MSD,1.840,True
338,R SCT,000-BCD-304,2459140.58838,9.407,0.005,False,Johnson B,CCD,MSD,1.489,True
339,R SCT,000-BCD-304,2459140.58922,8.330,0.006,False,Johnson V,CCD,MSD,1.494,True
340,R SCT,000-BCD-304,2459141.00681,9.559,0.005,False,Johnson B,CCD,MSD,1.509,True
341,R SCT,000-BCD-304,2459141.00752,8.293,0.006,False,Johnson V,CCD,MSD,1.515,True
342,R SCT,000-BCD-304,2459141.56815,8.634,0.006,False,Johnson B,CCD,MSD,1.393,True
343,R SCT,000-BCD-304,2459141.56815,9.038,0.006,False,Johnson B,CCD,MSD,1.393,True
344,R SCT,000-BCD-304,2459141.56902,8.367,0.007,False,Johnson V,CCD,MSD,1.396,True
345,R SCT,000-BCD-304,2459141.56902,8.295,0.007,False,Johnson V,CCD,MSD,1.396,True
346,R SCT,000-BCD-304,2459141.58291,8.403,0.015,False,Johnson V,CCD,DDMB,1.417,False
347,R SCT,000-BCD-304,2459144.58189,8.604,0.016,False,Johnson V,CCD,DDMB,1.449,False
348,R SCT,000-BCD-304,2459146.57409,9.402,0.005,False,Johnson B,CCD,MSD,1.503,True
349,R SCT,000-BCD-304,2459146.57495,8.403,0.007,False,Johnson V,CCD,MSD,1.508,True
350,R SCT,000-BCD-304,2459147.58822,9.307,0.005,False,Johnson B,CCD,MSD,1.635,True
351,R SCT,000-BCD-304,2459147.58909,8.590,0.007,False,Johnson V,CCD,MSD,1.642,True
352,R SCT,000-BCD-304,2459152.57422,9.088,0.012,False,Johnson B,CCD,MSD,1.632,True
353,R SCT,000-BCD-304,2459152.57552,8.370,0.012,False,Johnson V,CCD,MSD,1.643,True
354,1842-05,000-BCD-304,2459164.4430,7.194,0.043,False,Johnson V,DSLR,SHS,2.284,True
355,R SCT,000-BCD-304,2459164.56919,8.458,0.010,False,Johnson B,CCD,MSD,1.966,True
356,R SCT,000-BCD-304,2459164.57050,7.690,0.009,False,Johnson V,CCD,MSD,1.986,True
357,R SCT,000-BCD-304,2459165.56593,8.422,0.010,False,Johnson B,CCD,MSD,1.948,True
358,R SCT,000-BCD-304,2459165.56747,7.674,0.009,False,Johnson V,CCD,MSD,1.969,True
359,R SCT,000-BCD-304,2459166.57556,7.580,0.010,False,Johnson V,CCD,MSD,2.168,True
360,1842-05,000-BCD-304,2459187.4375,5.488,0.073,False,Johnson V,DSLR,SHS,4.257,True
361,R SCT,000-BCD-304,2459268.01912,7.251,0.003,False,Johnson B,CCD,MSD,1.983,True
362,R SCT,000-BCD-304,2459268.02030,5.805,0.003,False,Johnson V,CCD,MSD,1.973,True
363,R SCT,000-BCD-304,2459269.01244,7.441,0.006,False,Johnson B,CCD,MSD,2.046,True
364,R SCT,000-BCD-304,2459269.01362,5.616,0.010,False,Johnson V,CCD,MSD,2.035,True
365,R SCT,000-BCD-304,2459271.00870,7.386,0.003,False,Johnson B,CCD,MSD,2.017,True
366,R SCT,000-BCD-304,2459271.00990,5.946,0.003,False,Johnson V,CCD,MSD,2.007,True
367,R SCT,000-BCD-304,2459273.00280,7.479,0.003,False,Johnson B,CCD,MSD,2.024,True
368,R SCT,000-BCD-304,2459273.00399,6.031,0.003,False,Johnson V,CCD,MSD,2.014,True
369,R SCT,000-BCD-304,2459275.99564,7.634,0.003,False,Johnson B,CCD,MSD,2.008,True
370,R SCT,000-BCD-304,2459275.99681,6.252,0.003,False,Johnson V,CCD,MSD,1.998,True
371,R SCT,000-BCD-304,2459276.99124,7.702,0.003,False,Johnson B,CCD,MSD,2.035,True
372,R SCT,000-BCD-304,2459276.99242,6.303,0.003,False,Johnson V,CCD,MSD,2.024,True
373,R SCT,000-BCD-304,2459304.91427,6.682,0.002,False,Johnson B,CCD,MSD,2.041,True
374,R SCT,000-BCD-304,2459304.91553,5.371,0.004,False,Johnson V,CCD,MSD,2.020,True
375,R SCT,000-BCD-304,2459305.91134,6.674,0.002,False,Johnson B,CCD,MSD,2.047,True
376,R SCT,000-BCD-304,2459305.91255,5.358,0.004,False,Johnson V,CCD,MSD,2.036,True
377,R SCT,000-BCD-304,2459308.90515,6.630,0.002,False,Johnson B,CCD,MSD,2.012,True
378,R SCT,000-BCD-304,2459308.90634,5.262,0.004,False,Johnson V,CCD,MSD,2.001,True
379,R SCT,000-BCD-304,2459309.89956,6.641,0.002,False,Johnson B,CCD,MSD,2.061,True
380,R SCT,000-BCD-304,2459309.90074,5.248,0.004,False,Johnson V,CCD,MSD,2.050,True
381,R SCT,000-BCD-304,2459310.89965,6.635,0.002,False,Johnson B,CCD,MSD,2.015,True
382,R SCT,000-BCD-304,2459310.90083,5.204,0.004,False,Johnson V,CCD,MSD,2.004,True
383,R SCT,000-BCD-304,2459311.92787,6.677,0.002,False,Johnson B,CCD,MSD,1.646,True
384,R SCT,000-BCD-304,2459311.92907,5.239,0.003,False,Johnson V,CCD,MSD,1.640,True
385,R SCT,000-BCD-304,2459312.89047,6.622,0.002,False,Johnson B,CCD,MSD,2.077,True
386,R SCT,000-BCD-304,2459312.89168,5.160,0.003,False,Johnson V,CCD,MSD,2.065,True
387,R SCT,000-BCD-304,2459313.89310,6.647,0.002,False,Johnson B,CCD,MSD,1.988,True
388,R SCT,000-BCD-304,2459313.89431,5.148,0.004,False,Johnson V,CCD,MSD,1.978,True
389,R SCT,000-BCD-304,2459314.88808,6.628,0.002,False,Johnson B,CCD,MSD,2.025,True
390,R SCT,000-BCD-304,2459314.88927,5.177,0.004,False,Johnson V,CCD,MSD,2.014,True
391,R SCT,000-BCD-304,2459315.88116,6.704,0.002,False,Johnson B,CCD,MSD,2.096,True
392,R SCT,000-BCD-304,2459315.88235,5.161,0.003,False,Johnson V,CCD,MSD,2.085,True
393,R SCT,000-BCD-304,2459317.88050,6.694,0.002,False,Johnson B,CCD,MSD,2.015,True
394,R SCT,000-BCD-304,2459317.88170,5.189,0.004,False,Johnson V,CCD,MSD,2.004,True
395,R SCT,000-BCD-304,2459323.35667,6.747,0.004,False,Johnson B,CCD,MSD,1.132,True
396,R SCT,000-BCD-304,2459323.35826,5.334,0.003,False,Johnson V,CCD,MSD,1.131,True
397,R SCT,000-BCD-304,2459325.93325,6.872,0.002,False,Johnson B,CCD,MSD,1.385,True
398,R SCT,000-BCD-304,2459325.93447,5.305,0.003,False,Johnson V,CCD,MSD,1.383,True
399,R SCT,000-BCD-304,2459326.30416,6.737,0.003,False,Johnson B,CCD,MSD,1.238,True
400,R SCT,000-BCD-304,2459326.30497,5.534,0.003,False,Johnson V,CCD,MSD,1.236,True
401,R SCT,000-BCD-304,2459326.95109,6.872,0.002,False,Johnson B,CCD,MSD,1.323,True
402,R SCT,000-BCD-304,2459326.95230,5.311,0.003,False,Johnson V,CCD,MSD,1.321,True
403,R SCT,000-BCD-304,2459329.92538,6.933,0.002,False,Johnson B,CCD,MSD,1.374,True
404,R SCT,000-BCD-304,2459329.92659,5.368,0.003,False,Johnson V,CCD,MSD,1.372,True
405,R SCT,000-BCD-304,2459335.33744,6.997,0.003,False,Johnson B,CCD,MSD,1.119,True
406,R SCT,000-BCD-304,2459335.33902,5.576,0.002,False,Johnson V,CCD,MSD,1.118,True
407,R SCT,000-BCD-304,2459335.96396,7.092,0.002,False,Johnson B,CCD,MSD,1.280,True
408,R SCT,000-BCD-304,2459335.96516,5.593,0.003,False,Johnson V,CCD,MSD,1.280,True
409,R SCT,000-BCD-304,2459337.88442,7.127,0.002,False,Johnson B,CCD,MSD,1.457,True
410,R SCT,000-BCD-304,2459337.88563,5.640,0.003,False,Johnson V,CCD,MSD,1.454,True
411,R SCT,000-BCD-304,2459339.93220,7.210,0.002,False,Johnson B,CCD,MSD,1.293,True
412,R SCT,000-BCD-304,2459339.93339,5.660,0.003,False,Johnson V,CCD,MSD,1.292,True
413,R SCT,000-BCD-304,2459340.95256,7.131,0.006,False,Johnson B,CCD,MSD,1.238,True
414,R SCT,000-BCD-304,2459340.95387,5.819,0.004,False,Johnson V,CCD,MSD,1.238,True
415,R SCT,000-BCD-304,2459343.92911,7.312,0.002,False,Johnson B,CCD,MSD,1.284,True
416,R SCT,000-BCD-304,2459343.93036,5.780,0.003,False,Johnson V,CCD,MSD,1.283,True
417,R SCT,000-BCD-304,2459344.93220,7.339,0.006,False,Johnson B,CCD,MSD,1.240,True
418,R SCT,000-BCD-304,2459344.93351,5.913,0.005,False,Johnson V,CCD,MSD,1.240,True
419,R SCT,000-BCD-304,2459345.06773,5.837,0.006,False,Johnson V,CCD,MSD,1.114,True
420,R SCT,000-BCD-304,2459347.11839,7.198,0.004,False,Johnson B,CCD,MSD,1.152,True
421,R SCT,000-BCD-304,2459347.11950,5.861,0.004,False,Johnson V,CCD,MSD,1.154,True
422,R SCT,000-BCD-304,2459351.89622,7.036,0.002,False,Johnson B,CCD,MSD,1.298,True
423,R SCT,000-BCD-304,2459351.89748,5.682,0.003,False,Johnson V,CCD,MSD,1.296,True
424,R SCT,000-BCD-304,2459352.85718,6.899,0.002,False,Johnson B,CCD,MSD,1.396,True
425,R SCT,000-BCD-304,2459352.85844,5.611,0.003,False,Johnson V,CCD,MSD,1.392,True
426,R SCT,000-BCD-304,2459352.92113,6.905,0.006,False,Johnson B,CCD,MSD,1.238,True
427,R SCT,000-BCD-304,2459352.92245,5.741,0.004,False,Johnson V,CCD,MSD,1.238,True
428,R SCT,000-BCD-304,2459353.91841,6.909,0.006,False,Johnson B,CCD,MSD,1.238,True
429,R SCT,000-BCD-304,2459353.91973,5.788,0.005,False,Johnson V,CCD,MSD,1.238,True
430,R SCT,000-BCD-304,2459354.41433,5.548,0.003,False,Johnson V,CCD,MSD,1.435,True
431,R SCT,000-BCD-304,2459355.28245,5.532,0.003,False,Johnson V,CCD,MSD,1.116,True
432,R SCT,000-BCD-304,2459355.29326,6.668,0.003,False,Johnson B,CCD,MSD,1.114,True
433,R SCT,000-BCD-304,2459355.91265,6.627,0.006,False,Johnson B,CCD,MSD,1.238,True
434,R SCT,000-BCD-304,2459355.91396,5.494,0.004,False,Johnson V,CCD,MSD,1.238,True
435,R SCT,000-BCD-304,2459360.05576,5.226,0.003,False,Johnson V,CCD,MSD,1.114,True
436,R SCT,000-BCD-304,2459361.81613,6.313,0.003,False,Johnson B,CCD,MSD,1.474,True
437,R SCT,000-BCD-304,2459361.81738,5.106,0.003,False,Johnson V,CCD,MSD,1.468,True
438,R SCT,000-BCD-304,2459362.83936,6.252,0.002,False,Johnson B,CCD,MSD,1.362,True
439,R SCT,000-BCD-304,2459362.84065,5.014,0.003,False,Johnson V,CCD,MSD,1.359,True
440,R SCT,000-BCD-304,2459366.39794,6.114,0.004,False,Johnson B,CCD,MSD,1.576,True
441,R SCT,000-BCD-304,2459366.39954,4.992,0.004,False,Johnson V,CCD,MSD,1.588,True
442,R SCT,000-BCD-304,2459367.25066,5.168,0.002,False,Johnson V,CCD,MSD,1.118,True
443,R SCT,000-BCD-304,2459367.26156,6.220,0.003,False,Johnson B,CCD,MSD,1.111,True
444,R SCT,000-BCD-304,2459367.94108,6.129,0.003,False,Johnson B,CCD,MSD,1.264,True
445,R SCT,000-BCD-304,2459367.94226,4.970,0.010,False,Johnson V,CCD,MSD,1.260,True
446,R SCT,000-BCD-304,2459369.34383,6.128,0.003,False,Johnson B,CCD,MSD,1.269,True
447,R SCT,000-BCD-304,2459369.94913,6.108,0.004,False,Johnson B,CCD,MSD,1.211,True
448,R SCT,000-BCD-304,2459369.95023,4.900,0.003,False,Johnson V,CCD,MSD,1.208,True
449,R SCT,000-BCD-304,2459370.22072,5.043,0.003,False,Johnson V,CCD,MSD,1.143,True
450,R SCT,000-BCD-304,2459370.58194,6.160,0.059,False,Johnson B,CCD,TJV,1.530,False
451,R SCT,000-BCD-304,2459371.20010,4.994,0.003,False,Johnson V,CCD,MSD,1.180,True
452,R SCT,000-BCD-304,2459373.86319,5.264,0.004,False,Johnson V,CCD,MSD,1.238,True
453,R SCT,000-BCD-304,2459374.85999,5.339,0.005,False,Johnson V,CCD,MSD,1.238,True
454,R SCT,000-BCD-304,2459375.94985,6.301,0.002,False,Johnson B,CCD,MSD,1.550,True
455,R SCT,000-BCD-304,2459375.95112,4.904,0.003,False,Johnson V,CCD,MSD,1.557,True
456,R SCT,000-BCD-304,2459376.94082,6.310,0.002,False,Johnson B,CCD,MSD,1.508,True
457,R SCT,000-BCD-304,2459376.94207,4.931,0.003,False,Johnson V,CCD,MSD,1.515,True
458,R SCT,000-BCD-304,2459377.94938,6.346,0.002,False,Johnson B,CCD,MSD,1.586,True
459,R SCT,000-BCD-304,2459377.95066,4.942,0.003,False,Johnson V,CCD,MSD,1.594,True
460,R SCT,000-BCD-304,2459378.32045,6.344,0.006,False,Johnson B,CCD,MSD,1.273,True
461,R SCT,000-BCD-304,2459378.32185,5.007,0.005,False,Johnson V,CCD,MSD,1.277,True
462,1842-05,000-BCD-304,2459378.6000,4.852,0.004,False,Johnson V,DSLR,SHS,2.492,True
463,R SCT,000-BCD-304,2459379.84462,6.376,0.007,False,Johnson B,CCD,MSD,1.238,True
464,R SCT,000-BCD-304,2459379.84587,5.053,0.004,False,Johnson V,CCD,MSD,1.238,True
465,R SCT,000-BCD-304,2459381.89721,6.445,0.002,False,Johnson B,CCD,MSD,1.369,True
466,R SCT,000-BCD-304,2459381.89848,4.992,0.003,False,Johnson V,CCD,MSD,1.372,True
467,R SCT,000-BCD-304,2459382.41250,4.807,0.01,False,Johnson V,CCD,TUB,,False
468,R SCT,000-BCD-304,2459382.83657,6.426,0.007,False,Johnson B,CCD,MSD,1.238,True
469,R SCT,000-BCD-304,2459382.83785,5.098,0.004,False,Johnson V,CCD,MSD,1.238,True
470,1842-05,000-BCD-304,2459383.5687,4.784,0.049,False,Johnson V,DSLR,SHS,2.934,True
471,R SCT,000-BCD-304,2459383.92414,6.493,0.002,False,Johnson B,CCD,MSD,1.524,True
472,R SCT,000-BCD-304,2459383.92541,5.063,0.003,False,Johnson V,CCD,MSD,1.530,True
473,R SCT,000-BCD-304,2459384.83359,6.468,0.006,False,Johnson B,CCD,MSD,1.238,True
474,R SCT,000-BCD-304,2459384.85885,5.086,0.003,False,Johnson V,CCD,MSD,1.498,True
475,R SCT,000-BCD-304,2459384.91840,6.500,0.002,False,Johnson B,CCD,MSD,1.505,True
476,R SCT,000-BCD-304,2459384.91966,5.082,0.003,False,Johnson V,CCD,MSD,1.511,True
477,R SCT,000-BCD-304,2459385.82925,6.496,0.006,False,Johnson B,CCD,MSD,1.238,True
478,R SCT,000-BCD-304,2459385.83080,5.156,0.005,False,Johnson V,CCD,MSD,1.238,True
479,R SCT,000-BCD-304,2459385.85596,5.066,0.003,False,Johnson V,CCD,MSD,1.499,True
480,R SCT,000-BCD-304,2459386.86279,5.197,0.003,False,Johnson V,CCD,MSD,1.422,True
481,R SCT,000-BCD-304,2459388.01657,6.537,0.003,False,Johnson B,CCD,MSD,1.175,True
482,R SCT,000-BCD-304,2459388.01769,5.130,0.003,False,Johnson V,CCD,MSD,1.177,True
483,R SCT,000-BCD-304,2459391.10487,6.599,0.003,False,Johnson B,CCD,MSD,1.337,True
484,R SCT,000-BCD-304,2459391.10628,5.202,0.003,False,Johnson V,CCD,MSD,1.331,True
485,R SCT,000-BCD-304,2459392.14012,6.631,0.003,False,Johnson B,CCD,MSD,1.188,True
486,R SCT,000-BCD-304,2459392.14153,5.240,0.003,False,Johnson V,CCD,MSD,1.185,True
487,R SCT,000-BCD-304,2459398.14578,6.741,0.003,False,Johnson B,CCD,MSD,1.140,True
488,R SCT,000-BCD-304,2459398.14720,5.372,0.003,False,Johnson V,CCD,MSD,1.139,True
489,R SCT,000-BCD-304,2459406.40997,7.033,0.030,False,Johnson B,CCD,TJV,1.785,False
490,R SCT,000-BCD-304,2459413.45184,7.179,0.042,False,Johnson B,CCD,TJV,1.545,False
491,R SCT,000-BCD-304,2459417.08763,7.087,0.004,False,Johnson B,CCD,MSD,1.152,True
492,R SCT,000-BCD-304,2459417.08905,5.875,0.003,False,Johnson V,CCD,MSD,1.150,True
493,R SCT,000-BCD-304,2459417.84719,7.111,0.010,False,Johnson B,CCD,MSD,1.620,True
494,R SCT,000-BCD-304,2459417.84861,5.907,0.006,False,Johnson V,CCD,MSD,1.629,True
495,R SCT,000-BCD-304,2459418.84449,7.095,0.011,False,Johnson B,CCD,MSD,1.621,True
496,R SCT,000-BCD-304,2459418.86735,5.927,0.007,False,Johnson V,CCD,MSD,1.869,True
497,1842-05,000-BCD-304,2459420.5486,5.416,0.079,False,Johnson V,DSLR,SHS,1.762,True
498,R SCT,000-BCD-304,2459424.40839,5.610,0.065,False,Johnson V,CCD,TJV,1.571,False
499,R SCT,000-BCD-304,2459424.40899,6.827,0.086,False,Johnson B,CCD,TJV,1.569,False
500,R SCT,000-BCD-304,2459425.85294,6.745,0.002,False,Johnson B,CCD,MSD,1.955,True
501,R SCT,000-BCD-304,2459425.85421,5.554,0.003,False,Johnson V,CCD,MSD,1.971,True
502,1842-05,000-BCD-304,2459428.5736,5.302,0.052,False,Johnson V,DSLR,SHS,1.593,True
503,R SCT,000-BCD-304,2459431.13679,6.449,0.003,False,Johnson B,CCD,MSD,1.151,True
504,R SCT,000-BCD-304,2459431.13821,5.341,0.003,False,Johnson V,CCD,MSD,1.153,True
505,R SCT,000-BCD-304,2459432.06765,6.413,0.003,False,Johnson B,CCD,MSD,1.123,True
506,R SCT,000-BCD-304,2459432.06906,5.316,0.003,False,Johnson V,CCD,MSD,1.122,True
507,R SCT,000-BCD-304,2459432.80514,6.454,0.008,False,Johnson B,CCD,MSD,1.610,True
508,R SCT,000-BCD-304,2459432.82694,5.265,0.005,False,Johnson V,CCD,MSD,1.839,True
509,R SCT,000-BCD-304,2459433.10385,6.379,0.003,False,Johnson B,CCD,MSD,1.115,True
510,R SCT,000-BCD-304,2459433.10527,5.261,0.003,False,Johnson V,CCD,MSD,1.116,True
511,R SCT,000-BCD-304,2459433.80212,6.418,0.009,False,Johnson B,CCD,MSD,1.608,True
512,R SCT,000-BCD-304,2459433.82383,5.333,0.006,False,Johnson V,CCD,MSD,1.834,True
513,R SCT,000-BCD-304,2459434.79914,6.441,0.008,False,Johnson B,CCD,MSD,1.606,True
514,R SCT,000-BCD-304,2459434.82079,5.290,0.005,False,Johnson V,CCD,MSD,1.830,True
515,R SCT,000-BCD-304,2459447.80828,6.444,0.002,False,Johnson B,CCD,MSD,2.226,True
516,R SCT,000-BCD-304,2459447.80955,5.079,0.003,False,Johnson V,CCD,MSD,2.247,True
517,R SCT,000-BCD-304,2459450.40523,6.470,0.003,False,Johnson B,CCD,TJV,1.567,False
518,R SCT,000-BCD-304,2459450.77546,6.474,0.007,False,Johnson B,CCD,MSD,1.816,True
519,R SCT,000-BCD-304,2459450.77701,5.177,0.005,False,Johnson V,CCD,MSD,1.828,True
520,R SCT,000-BCD-304,2459452.40986,6.502,0.004,False,Johnson B,CCD,TJV,1.594,False
521,R SCT,000-BCD-304,2459452.76102,6.489,0.007,False,Johnson B,CCD,MSD,1.711,True
522,R SCT,000-BCD-304,2459452.76256,5.132,0.005,False,Johnson V,CCD,MSD,1.722,True
523,1842-05,000-BCD-304,2459453.5263,4.709,0.028,False,Johnson V,DSLR,SHS,1.574,True
524,R SCT,000-BCD-304,2459462.32943,6.305,0.038,False,Johnson B,CCD,TJV,1.534,False
525,1842-05,000-BCD-304,2459465.5243,4.597,0.021,False,Johnson V,DSLR,SHS,1.601,True
526,R SCT,000-BCD-304,2459465.75508,6.399,0.002,False,Johnson B,CCD,MSD,2.146,True
527,R SCT,000-BCD-304,2459465.75633,4.957,0.003,False,Johnson V,CCD,MSD,2.165,True
528,R SCT,000-BCD-304,2459470.71196,6.355,0.007,False,Johnson B,CCD,MSD,1.712,True
529,R SCT,000-BCD-304,2459471.69852,6.369,0.008,False,Johnson B,CCD,MSD,1.608,True
530,R SCT,000-BCD-304,2459471.71207,5.151,0.005,False,Johnson V,CCD,MSD,1.737,True
531,R SCT,000-BCD-304,2459472.69597,6.369,0.009,False,Johnson B,CCD,MSD,1.610,True
532,R SCT,000-BCD-304,2459472.69767,5.018,0.006,False,Johnson V,CCD,MSD,1.619,True
533,1842-05,000-BCD-304,2459478.4875,4.587,0.023,False,Johnson V,DSLR,SHS,1.599,True
534,1842-05,000-BCD-304,2459485.4687,4.450,0.069,False,Johnson V,DSLR,SHS,1.599,True
535,R SCT,000-BCD-304,2459485.61510,6.575,0.007,False,Johnson B,CCD,MSD,1.343,True
536,R SCT,000-BCD-304,2459485.61677,5.208,0.005,False,Johnson V,CCD,MSD,1.347,True
537,R SCT,000-BCD-304,2459487.60220,6.630,0.007,False,Johnson B,CCD,MSD,1.318,True
538,R SCT,000-BCD-304,2459487.60374,5.261,0.005,False,Johnson V,CCD,MSD,1.321,True
539,R SCT,000-BCD-304,2459492.58810,6.732,0.007,False,Johnson B,CCD,MSD,1.317,True
540,R SCT,000-BCD-304,2459492.58963,5.396,0.005,False,Johnson V,CCD,MSD,1.320,True
541,1842-05,000-BCD-304,2459493.5611,4.617,0.083,False,Johnson V,DSLR,SHS,2.661,True
542,R SCT,000-BCD-304,2459493.58839,6.782,0.007,False,Johnson B,CCD,MSD,1.325,True
543,R SCT,000-BCD-304,2459493.59017,5.441,0.005,False,Johnson V,CCD,MSD,1.330,True
544,R SCT,000-BCD-304,2459498.60147,6.680,0.006,False,Johnson B,CCD,MSD,1.444,True
545,R SCT,000-BCD-304,2459498.60299,5.471,0.005,False,Johnson V,CCD,MSD,1.449,True
546,1842-05,000-BCD-304,2459499.4805,4.498,0.103,False,Johnson V,DSLR,SHS,1.804,True
547,R SCT,000-BCD-304,2459501.56657,6.584,0.006,False,Johnson B,CCD,MSD,1.326,True
548,R SCT,000-BCD-304,2459501.56810,5.329,0.005,False,Johnson V,CCD,MSD,1.330,True
549,R SCT,000-BCD-304,2459502.58779,6.524,0.006,False,Johnson B,CCD,MSD,1.429,True
550,R SCT,000-BCD-304,2459502.58932,5.329,0.005,False,Johnson V,CCD,MSD,1.434,True
551,1842-05,000-BCD-304,2459512.4965,4.484,0.066,False,Johnson V,DSLR,SHS,2.393,True
552,R SCT,000-BCD-304,2459512.54941,6.270,0.007,False,Johnson B,CCD,MSD,1.375,True
553,R SCT,000-BCD-304,2459512.55112,5.118,0.005,False,Johnson V,CCD,MSD,1.380,True
554,1842-05,000-BCD-304,2459520.4576,4.400,0.086,False,Johnson V,DSLR,SHS,2.131,True
555,1842-05,000-BCD-304,2459526.4305,4.278,0.088,False,Johnson V,DSLR,SHS,2.006,True
556,1842-05,000-BCD-304,2459549.4375,4.959,0.055,False,Johnson V,DSLR,SHS,3.714,True
557,R SCT,000-BCD-304,2459650.97896,6.397,0.002,False,Johnson B,CCD,MSD,1.866,True
558,R SCT,000-BCD-304,2459650.98022,5.202,0.003,False,Johnson V,CCD,MSD,1.853,True
559,R SCT,000-BCD-304,2459651.98343,6.337,0.002,False,Johnson B,CCD,MSD,1.781,True
560,R SCT,000-BCD-304,2459651.98469,5.115,0.003,False,Johnson V,CCD,MSD,1.770,True
561,R SCT,000-BCD-304,2459652.98242,6.289,0.002,False,Johnson B,CCD,MSD,1.762,True
562,R SCT,000-BCD-304,2459652.98370,5.098,0.003,False,Johnson V,CCD,MSD,1.751,True
563,R SCT,000-BCD-304,2459653.96370,6.191,0.002,False,Johnson B,CCD,MSD,1.964,True
564,R SCT,000-BCD-304,2459653.96498,5.006,0.003,False,Johnson V,CCD,MSD,1.949,True
565,R SCT,000-BCD-304,2459654.96531,6.139,0.004,False,Johnson B,CCD,MSD,1.907,True
566,R SCT,000-BCD-304,2459654.96671,4.976,0.003,False,Johnson V,CCD,MSD,1.887,True
567,R SCT,000-BCD-304,2459660.37013,5.991,0.003,False,Johnson B,CCD,MSD,1.325,True
568,R SCT,000-BCD-304,2459660.37162,4.892,0.003,False,Johnson V,CCD,MSD,1.320,True
569,R SCT,000-BCD-304,2459661.36662,6.017,0.003,False,Johnson B,CCD,MSD,1.330,True
570,R SCT,000-BCD-304,2459661.36830,4.856,0.003,False,Johnson V,CCD,MSD,1.323,True
571,R SCT,000-BCD-304,2459675.38464,6.543,0.003,False,Johnson B,CCD,MSD,1.144,True
572,R SCT,000-BCD-304,2459675.38608,5.123,0.003,False,Johnson V,CCD,MSD,1.143,True
573,R SCT,000-BCD-304,2459682.34896,6.827,0.004,False,Johnson B,CCD,MSD,1.179,True
574,R SCT,000-BCD-304,2459682.35039,5.336,0.003,False,Johnson V,CCD,MSD,1.177,True
575,R SCT,000-BCD-304,2459683.39207,6.872,0.004,False,Johnson B,CCD,MSD,1.115,True
576,R SCT,000-BCD-304,2459683.39374,5.400,0.003,False,Johnson V,CCD,MSD,1.114,True
577,R SCT,000-BCD-304,2459684.39348,6.921,0.004,False,Johnson B,CCD,MSD,1.114,True
578,R SCT,000-BCD-304,2459684.39514,5.447,0.003,False,Johnson V,CCD,MSD,1.113,True
579,R SCT,000-BCD-304,2459685.39081,6.973,0.004,False,Johnson B,CCD,MSD,1.114,True
580,R SCT,000-BCD-304,2459685.39247,5.495,0.003,False,Johnson V,CCD,MSD,1.113,True
581,R SCT,000-BCD-304,2459687.38703,7.082,0.005,False,Johnson B,CCD,MSD,1.113,True
582,R SCT,000-BCD-304,2459687.38866,5.614,0.004,False,Johnson V,CCD,MSD,1.113,True
583,R SCT,000-BCD-304,2459690.26622,7.197,0.004,False,Johnson B,CCD,MSD,1.465,True
584,R SCT,000-BCD-304,2459690.26763,5.813,0.003,False,Johnson V,CCD,MSD,1.457,True
585,R SCT,000-BCD-304,2459691.87299,7.305,0.003,False,Johnson B,CCD,MSD,1.793,True
586,R SCT,000-BCD-304,2459691.87424,5.907,0.003,False,Johnson V,CCD,MSD,1.781,True
587,R SCT,000-BCD-304,2459693.85759,7.344,0.003,False,Johnson B,CCD,MSD,1.922,True
588,R SCT,000-BCD-304,2459693.85885,6.024,0.004,False,Johnson V,CCD,MSD,1.908,True
